,0
2015-05-01,8000.0
2015-05-02,8000.0
2015-05-03,8000.0
2015-05-04,7944.520140945815
2015-05-05,7992.921468725237
2015-05-06,7742.910762553265
2015-05-07,7793.7550959625105
2015-05-08,7806.229457635094
2015-05-09,7806.229457635094
2015-05-10,7806.229457635094
2015-05-11,7895.196948539417
2015-05-12,7613.926251617233
2015-05-13,7849.615018238723
2015-05-14,7836.820453210842
2015-05-15,7804.107495101145
2015-05-16,7804.107495101145
2015-05-17,7804.107495101145
2015-05-18,7864.601747115788
2015-05-19,7939.444979006905
2015-05-20,7915.366165502757
2015-05-21,7870.871257538561
2015-05-22,7826.787950311116
2015-05-23,7826.787950311116
2015-05-24,7826.787950311116
2015-05-25,7936.542222641614
2015-05-26,8035.649606768943
2015-05-27,8070.125574480653
2015-05-28,7920.0005911587705
2015-05-29,7985.587415538714
2015-05-30,7985.587415538714
2015-05-31,7985.587415538714
2015-06-01,7946.34719097602
2015-06-02,7824.7539544898145
2015-06-03,7439.6540269660645
2015-06-04,7371.74008376676
2015-06-05,7552.4813382616685
2015-06-06,7552.4813382616685
2015-06-07,7552.4813382616685
2015-06-08,7383.435415539775
2015-06-09,7255.098067584725
2015-06-10,7417.695556176881
2015-06-11,7220.124003008769
2015-06-12,7191.883454675009
2015-06-13,7191.883454675009
2015-06-14,7191.883454675009
2015-06-15,7342.229300022431
2015-06-16,7592.684406814658
2015-06-17,7525.306964913593
2015-06-18,7607.2463576772025
2015-06-19,7729.048534253265
2015-06-20,7729.048534253265
2015-06-21,7729.048534253265
2015-06-22,7714.881321540338
2015-06-23,7954.712565597238
2015-06-24,7971.668633541462
2015-06-25,7955.819954680924
2015-06-26,7904.415270104789
2015-06-27,7904.415270104789
2015-06-28,7904.415270104789
2015-06-29,7752.309419600448
2015-06-30,7752.309419600448
2015-07-01,7979.659435115167
2015-07-02,7976.095736703738
2015-07-03,7959.58420330288
2015-07-04,7959.58420330288
2015-07-05,7959.58420330288
2015-07-06,8224.131190091359
2015-07-07,8276.046486963896
2015-07-08,8356.871689907597
2015-07-09,8748.716727784047
2015-07-10,8669.466009343796
2015-07-11,8669.466009343796
2015-07-12,8669.466009343796
2015-07-13,8971.052861754717
2015-07-14,9298.543829170107
2015-07-15,9256.975695479035
2015-07-16,9202.895242087618
2015-07-17,9110.28430359417
2015-07-18,9110.28430359417
2015-07-19,9110.28430359417
2015-07-20,9284.326333010109
2015-07-21,9338.095516314837
2015-07-22,9838.451580384766
2015-07-23,9822.396079131468
2015-07-24,9551.527940050522
2015-07-25,9551.527940050522
2015-07-26,9551.527940050522
2015-07-27,9341.567450175078
2015-07-28,9425.438975596597
2015-07-29,9582.145801452272
2015-07-30,9732.47931128996
2015-07-31,9732.47931128996
2015-08-01,9732.479311289962
2015-08-02,9732.479311289962
2015-08-03,9714.129231580911
2015-08-04,9623.075607700646
2015-08-05,9917.308890096558
2015-08-06,9749.008783717116
2015-08-07,9479.133805993632
2015-08-08,9479.133805993632
2015-08-09,9479.133805993632
2015-08-10,9524.678836788356
2015-08-11,9362.384534443505
2015-08-12,8890.13669981427
2015-08-13,8687.979515677016
2015-08-14,9124.23728603382
2015-08-15,9124.23728603382
2015-08-16,9124.23728603382
2015-08-17,9270.876512231349
2015-08-18,9208.346696888244
2015-08-19,9231.171603464036
2015-08-20,8812.300828280251
2015-08-21,8758.218070481393
2015-08-22,8758.218070481393
2015-08-23,8758.218070481393
2015-08-24,7930.502093511014
2015-08-25,8002.444446124172
2015-08-26,7951.977323980036
2015-08-27,8182.709626143364
2015-08-28,8187.196185212411
2015-08-29,8187.196185212411
2015-08-30,8187.196185212411
2015-08-31,8187.196185212411
2015-09-01,7929.8774384059
2015-09-02,7962.712126214763
2015-09-03,8071.331582308579
2015-09-04,7658.117964385103
2015-09-05,7658.117964385103
2015-09-06,7658.117964385103
2015-09-07,7348.910257082099
2015-09-08,7556.402415137753
2015-09-09,7822.6078933782765
2015-09-10,7862.496447279861
2015-09-11,7926.276672909161
2015-09-12,7926.276672909161
2015-09-13,7926.276672909161
2015-09-14,8032.402152132174
2015-09-15,8007.918683489169
2015-09-16,8070.613444896213
2015-09-17,8070.613444896213
2015-09-18,8284.738314832455
2015-09-19,8284.738314832455
2015-09-20,8284.738314832455
2015-09-21,8538.853546067712
2015-09-22,8384.574271989497
2015-09-23,8781.93513202526
2015-09-24,9005.542037462677
2015-09-25,9005.542037462677
2015-09-26,9005.542037462677
2015-09-27,9005.542037462677
2015-09-28,8948.762515227061
2015-09-29,9119.793444251114
2015-09-30,9119.793444251114
2015-10-01,8988.98612414227
2015-10-02,8988.98612414227
2015-10-03,8988.98612414227
2015-10-04,8988.98612414227
2015-10-05,9146.519189944474
2015-10-06,9310.5572693848
2015-10-07,9928.703850294381
2015-10-08,10106.416611445444
2015-10-09,10661.763964607988
2015-10-10,10661.763964607988
2015-10-11,10661.763964607988
2015-10-12,10330.31832234317
2015-10-13,10593.683599022173
2015-10-14,10487.311400609327
2015-10-15,10400.907237488731
2015-10-16,10104.085015800774
2015-10-17,10104.085015800774
2015-10-18,10104.085015800774
2015-10-19,10250.694858583662
2015-10-20,10183.016501792841
2015-10-21,10091.158951618905
2015-10-22,10091.158951618905
2015-10-23,9926.929289971067
2015-10-24,9926.929289971067
2015-10-25,9926.929289971067
2015-10-26,9650.229549599178
2015-10-27,9689.927564634496
2015-10-28,9698.276498558125
2015-10-29,9611.64121580548
2015-10-30,9736.383037290498
2015-10-31,9736.383037290498
2015-11-01,9736.383037290498
2015-11-02,9817.700744842838
2015-11-03,9814.667910180588
2015-11-04,9814.923091817784
2015-11-05,9586.484363729802
2015-11-06,9540.905100984392
2015-11-07,9540.905100984392
2015-11-08,9540.905100984392
2015-11-09,9656.738608736414
2015-11-10,9471.154661061386
2015-11-11,9471.154661061386
2015-11-12,9471.154661061386
2015-11-13,9403.818544015423
2015-11-14,9403.818544015423
2015-11-15,9403.818544015423
2015-11-16,9507.437988796504
2015-11-17,9480.26669749191
2015-11-18,9344.991333056318
2015-11-19,9456.077097929438
2015-11-20,9560.489862711436
2015-11-21,9560.489862711436
2015-11-22,9560.489862711436
2015-11-23,9776.121118642212
2015-11-24,9739.653770336947
2015-11-25,9739.653770336947
2015-11-26,9793.83084035667
2015-11-27,9809.640513514418
2015-11-28,9809.640513514418
2015-11-29,9809.640513514418
2015-11-30,9809.640513514418
2015-12-01,9867.096549395941
2015-12-02,9909.447735371228
2015-12-03,9892.944169883716
2015-12-04,10121.50934833765
2015-12-05,10121.50934833765
2015-12-06,10121.50934833765
2015-12-07,10108.520532723673
2015-12-08,10161.41794343589
2015-12-09,9822.663289865153
2015-12-10,9924.93576633976
2015-12-11,9773.468857590202
2015-12-12,9773.468857590202
2015-12-13,9773.468857590202
2015-12-14,9678.295310780577
2015-12-15,9800.508490092832
2015-12-16,9679.329326289406
2015-12-17,10020.709008003141
2015-12-18,10049.776605012366
2015-12-19,10049.776605012366
2015-12-20,10049.776605012366
2015-12-21,10088.620454892829
2015-12-22,10111.743898815324
2015-12-23,10225.895528629611
2015-12-24,10505.46907491881
2015-12-25,10505.46907491881
2015-12-26,10505.46907491881
2015-12-27,10505.46907491881
2015-12-28,10653.511564055665
2015-12-29,10658.453875875
2015-12-30,11009.344984002502
2015-12-31,11009.344984002502
2016-01-01,11059.097231301363
2016-01-02,11059.097231301363
2016-01-03,11059.097231301363
2016-01-04,11197.66366477703
2016-01-05,11307.391704207601
2016-01-06,11410.262648126585
2016-01-07,10999.518640174423
2016-01-08,11410.035541889303
2016-01-09,11410.035541889303
2016-01-10,11410.035541889303
2016-01-11,11618.734381578182
2016-01-12,11631.10750368185
2016-01-13,10803.239509637096
2016-01-14,10450.418738992093
2016-01-15,9974.16319708794
2016-01-16,9974.16319708794
2016-01-17,9974.16319708794
2016-01-18,9078.498893217251
2016-01-19,9434.16969661812
2016-01-20,9031.44677211324
2016-01-21,8837.251747398921
2016-01-22,9004.235768000783
2016-01-23,9004.235768000783
2016-01-24,9004.235768000783
2016-01-25,9184.516789402796
2016-01-26,9184.516789402796
2016-01-27,9120.124680933342
2016-01-28,9037.636107024835
2016-01-29,9180.211816445366
2016-01-30,9180.211816445366
2016-01-31,9180.211816445366
2016-02-01,9052.022678291854
2016-02-02,8925.6711189682
2016-02-03,8514.644519968242
2016-02-04,8257.21623206298
2016-02-05,8737.479629865134
2016-02-06,8737.479629865134
2016-02-07,8737.479629865134
2016-02-08,8593.025694382231
2016-02-09,8490.267557345216
2016-02-10,7961.595537109469
2016-02-11,7429.79474782878
2016-02-12,7412.771608581363
2016-02-13,7412.771608581363
2016-02-14,7412.771608581363
2016-02-15,7787.1350511383325
2016-02-16,7277.421006309568
2016-02-17,7236.946497847947
2016-02-18,7303.654183887153
2016-02-19,7227.695064925889
2016-02-20,7227.695064925889
2016-02-21,7227.695064925889
2016-02-22,7294.159479366473
2016-02-23,7143.462213911371
2016-02-24,7055.651625801919
2016-02-25,7040.608276542613
2016-02-26,6863.847617073552
2016-02-27,6863.847617073552
2016-02-28,6863.847617073552
2016-02-29,6863.847617073552
2016-03-01,7278.535400102229
2016-03-02,7463.2724346978575
2016-03-03,7522.008136441615
2016-03-04,7412.996680723724
2016-03-05,7412.996680723724
2016-03-06,7412.996680723724
2016-03-07,7412.996680723724
2016-03-08,7395.11296854678
2016-03-09,7419.051989709064
2016-03-10,7325.74463908823
2016-03-11,7362.585071117937
2016-03-12,7362.585071117937
2016-03-13,7362.585071117937
2016-03-14,7783.093784449775
2016-03-15,7629.192799764606
2016-03-16,7727.401039463553
2016-03-17,7785.389825776576
2016-03-18,7815.038951409536
2016-03-19,7815.038951409536
2016-03-20,7815.038951409536
2016-03-21,8072.472980742665
2016-03-22,7879.872661598859
2016-03-23,7899.225678063395
2016-03-24,7899.225678063395
2016-03-25,7899.225678063395
2016-03-26,7899.225678063395
2016-03-27,7899.225678063395
2016-03-28,7658.113136745851
2016-03-29,7625.7550663859765
2016-03-30,7732.647496147658
2016-03-31,7732.647496147658
2016-04-01,7732.836842478359
2016-04-02,7732.836842478359
2016-04-03,7732.836842478359
2016-04-04,7735.60624695817
2016-04-05,7623.781771347312
2016-04-06,7714.8878388219655
2016-04-07,7708.679691385554
2016-04-08,7915.91242563902
2016-04-09,7915.91242563902
2016-04-10,7915.91242563902
2016-04-11,7899.795231824202
2016-04-12,7957.462730220888
2016-04-13,8007.7557646785035
2016-04-14,8007.7557646785035
2016-04-15,8007.7557646785035
2016-04-16,8007.7557646785035
2016-04-17,8007.7557646785035
2016-04-18,8046.646343183016
2016-04-19,8046.646343183016
2016-04-20,8090.368943375654
2016-04-21,7998.117802613775
2016-04-22,8005.447599095391
2016-04-23,8005.447599095391
2016-04-24,8005.447599095391
2016-04-25,7964.267185439861
2016-04-26,8000.865632418363
2016-04-27,7954.008712456053
2016-04-28,7962.187296046875
2016-04-29,7944.265579278273
2016-04-30,7944.265579278273
2016-05-01,7944.26557927827
2016-05-02,8102.281043060742
2016-05-03,7861.9989387415935
2016-05-04,7533.056912824808
2016-05-05,7630.830318806261
2016-05-06,7514.371991179725
2016-05-07,7514.371991179725
2016-05-08,7514.371991179725
2016-05-09,7623.052521403477
2016-05-10,7478.686228107373
2016-05-11,7354.197982463696
2016-05-12,7557.624497305712
2016-05-13,7413.858174133368
2016-05-14,7413.858174133368
2016-05-15,7413.858174133368
2016-05-16,7581.299641082956
2016-05-17,7581.994764622677
2016-05-18,7584.506901542033
2016-05-19,7359.3827428079685
2016-05-20,7311.099706612606
2016-05-21,7311.099706612606
2016-05-22,7311.099706612606
2016-05-23,7093.152052873442
2016-05-24,6916.708744824395
2016-05-25,7033.842850680049
2016-05-26,7189.854121094183
2016-05-27,7222.160989905185
2016-05-28,7222.160989905185
2016-05-29,7222.160989905185
2016-05-30,7232.632685356975
2016-05-31,7232.632685356975
2016-06-01,7338.084899469616
2016-06-02,7292.360350309681
2016-06-03,7233.089291628504
2016-06-04,7233.089291628504
2016-06-05,7233.089291628504
2016-06-06,7214.958265340274
2016-06-07,7600.534152691861
2016-06-08,7874.816991808491
2016-06-09,7990.825381172386
2016-06-10,7798.507313191068
2016-06-11,7798.507313191068
2016-06-12,7798.507313191068
2016-06-13,7846.852216979912
2016-06-14,7918.337499754094
2016-06-15,7949.085134406899
2016-06-16,7798.816864924189
2016-06-17,7796.607853114813
2016-06-18,7796.607853114813
2016-06-19,7796.607853114813
2016-06-20,7839.746681781091
2016-06-21,7962.4277403719225
2016-06-22,7835.25110220153
2016-06-23,7795.217946160437
2016-06-24,7424.706678554541
2016-06-25,7424.706678554541
2016-06-26,7424.706678554541
2016-06-27,7706.086230395828
2016-06-28,7881.3985836013535
2016-06-29,7965.491567995069
2016-06-30,7965.491567995069
2016-07-01,7927.645244186504
2016-07-02,7927.645244186504
2016-07-03,7927.645244186504
2016-07-04,8096.1145071200135
2016-07-05,8363.94064010316
2016-07-06,8363.94064010316
2016-07-07,8336.862013847816
2016-07-08,8127.915100822398
2016-07-09,8127.915100822398
2016-07-10,8127.915100822398
2016-07-11,8338.599651099115
2016-07-12,8418.476773693259
2016-07-13,8221.059799637887
2016-07-14,8223.698580383501
2016-07-15,7967.72080319446
2016-07-16,7967.72080319446
2016-07-17,7967.72080319446
2016-07-18,7921.024418201094
2016-07-19,7813.374108568941
2016-07-20,8264.978710094309
2016-07-21,8134.76814157562
2016-07-22,8169.731427368375
2016-07-23,8169.731427368375
2016-07-24,8169.731427368375
2016-07-25,8324.836561127768
2016-07-26,8233.700887468436
2016-07-27,8156.508109838081
2016-07-28,8147.011654661351
2016-07-29,7945.66761251767
2016-07-30,7945.66761251767
2016-07-31,7945.66761251767
2016-08-01,7849.102904546906
2016-08-02,7658.414354824398
2016-08-03,7580.4906191721175
2016-08-04,7739.982651962701
2016-08-05,7761.400032238137
2016-08-06,7761.400032238137
2016-08-07,7761.400032238137
2016-08-08,7755.900983004475
2016-08-09,7643.621460284686
2016-08-10,7475.251499913675
2016-08-11,7444.192304898609
2016-08-12,7489.16745759719
