Date,3MINDIA,AARTIIND,ABAN,ABB,ACC,ADANIENT,ADANIPORTS,ADANIPOWER,AIAENG,AKZOINDIA,ALLCARGO,AMARAJABAT,AMBUJACEM,ANANTRAJ,ANSALAPI,APOLLOHOSP,APOLLOTYRE,APTECHT,ARVIND,ASAHIINDIA,ASHOKLEY,ASIANPAINT,ASTRAZEN,ATFL,ATUL,AUROPHARMA,AUTOAXLES,AXISBANK,AJANTPHARM,APARINDS,APLLTD,ASHOKA,ASTRAL,AARTIDRUGS,ABFRL,ADANITRANS,AEGISCHEM,AHLUCONT,ASHIANA,AVANTIFEED,ADVENZYMES,ALKEM,APLAPOLLO,AUBANK,ABCAPITAL,AAVAS,ADANIGREEN,ASTERDM,ABBOTINDIA,AFFLE,AMBER,ARVINDFASN,ATGL,ALEMBICLTD,ALKYLAMINE,ALOKINDS,ANGELONE,ANURAS,BAJAJ-AUTO,BAJAJELEC,BAJAJFINSV,BAJAJHIND,BAJAJHLDNG,BAJFINANCE,BALKRISIND,BALLARPUR,BALMLAWRIE,BALRAMCHIN,BANKBARODA,BANKINDIA,BASF,BATAINDIA,BBTC,BEL,BEML,BERGEPAINT,BFUTILITIE,BGRENERGY,BHARATFORG,BHARTIARTL,BHEL,BINDALAGRO,BIOCON,BIRLACORPN,BLUEDART,BLUESTARCO,BOMDYEING,BOSCHLTD,BPCL,BRIGADE,BRITANNIA,BRFL,BLISSGVS,BSE,BAJAJCON,BANDHANBNK,BDL,BAYERCROP,BSOFT,BALAMINES,BHARATRAS,CANBK,CANFINHOME,CAPF,CARBORUNIV,CARERATING,CENTENKA,CENTRALBK,CENTURYTEX,CESC,CHAMBLFERT,CHENNPETRO,CHOLAFIN,CIPLA,CLNINDIA,COALINDIA,COLPAL,CONCOR,COREEDUTEC,COROMANDEL,COX&KINGS,CRISIL,CUB,CUMMINSIND,CASTROLIND,CENTURYPLY,CYIENT,CASTEXTECH,CEATLTD,CASTROL,CAMLINFINE,CAPLIPOINT,CCL,CERA,CGPOWER,COFFEEDAY,CROMPTON,CDSL,COCHINSHIP,CHOLAHLDNG,CREDITACC,CGCL,CHALET,CSBBANK,COFORGE,CAMS,DABUR,DBCORP,DBREALTY,DCBBANK,DCMSHRIRAM,DCW,DEEPAKFERT,DELTACORP,DEN,DHANBANK,DIVISLAB,DLF,DREDGECORP,DRREDDY,DYNAMATECH,DALMIABHA,DHANUKA,DISHTV,DBL,DMART,DCAL,DIXON,DEEPAKNTR,DALBHARAT,DHANI,ECLERX,EDELWEISS,EDUCOMP,EICHERMOT,EIDPARRY,EIHOTEL,ELDERPHARM,ELECTCAST,ELGIEQUIP,EMAMILTD,ENGINERSIN,ENIL,ERAINFRA,EROSMEDIA,ESABINDIA,ESCORTS,ESSDEE,EXIDEIND,EVEREADY,ENDURANCE,EQUITAS,ERIS,EPL,EQUITASBNK,FDC,FEDERALBNK,FINCABLES,FINPIPE,FLEXITUFF,FMGOETZE,FORTIS,FSL,FLFL,FCONSUMER,FRETAIL,FINEORG,FLUOROCHEM,FACT,GABRIEL,GAIL,GAMMONIND,GATI,GESHIP,GHCL,GILLETTE,GIPCL,GITANJALI,GLAXO,GLENMARK,GMDCLTD,GMRINFRA,GNFC,GODFRYPHLP,GODREJCP,GODREJIND,GODREJPROP,GPPL,GRAPHITE,GRASIM,GREAVESCOT,GSFC,GSKCONS,GSPL,GTLINFRA,GTOFFSHORE,GUJALKALI,GVKPIL,GULFOILLUB,GAYAPROJ,GLOBOFFS,GRANULES,GREENPLY,GRINDWELL,GUJGASLTD,GEPIL,GET&D,GICRE,GODREJAGRO,GALAXYSURF,GARFIBRES,GMMPFAUDLR,GRSE,GAEL,GLAND,HATHWAY,HAVELLS,HCC,HCL-INSYS,HCLTECH,HDFC,HDFCBANK,HDIL,HEG,HERITGFOOD,HEROMOTOCO,HEXAWARE,HFCL,HIMATSEIDE,HINDALCO,HINDCOPPER,HINDOILEXP,HINDPETRO,HINDUNILVR,HINDZINC,HONAUT,HSIL,HTMEDIA,HUBTOWN,HEIDELBERG,HMT,HMVL,HATSUN,HSCL,HUDCO,HDFCAMC,HDFCLIFE,HAL,HAPPSTMNDS,HEMIPROP,HUHTAMAKI,HIKAL,HGS,HOMEFIRST,IBREALEST,IBULHSGFIN,ICICIBANK,ICRA,IDBI,IDEA,IDFC,IFCI,IGL,IIFL,IL&FSENGG,IL&FSTRANS,IMFA,INDHOTEL,INDIACEM,INDIAGLYCO,INDIANB,INDRAMEDCO,INDUSINDBK,INFINITE,INFY,INGERRAND,INOXLEISUR,IOB,IOC,IPCALAB,IRB,ITC,IVRCLINFRA,IFBIND,ITDCEM,INNOIND,INOXWIND,ICIL,IGARASHI,INDOCO,INEOSSTYRO,INTELLECT,ICICIPRULI,INDIGO,INFIBEAM,ICICIGI,ITI,ITDC,IEX,ISEC,IDFCFIRSTB,IRCON,INDOSTAR,INDIAMART,IIFLWAM,IOLCP,IRCTC,INDUSTOWER,IRFC,INDIGOPNTS,J&KBANK,JAGRAN,JAICORPLTD,JBCHEPHARM,JBFIND,JINDALSAW,JINDALSTEL,JISLJALEQS,JKIL,JKLAKSHMI,JKTYRE,JMFINANCIL,JPASSOCIAT,JPINFRATEC,JPPOWER,JSL,JSWENERGY,JSWHL,JSWSTEEL,JUBLFOOD,JUSTDIAL,JYOTHYLAB,JYOTISTRUC,JKCEMENT,JETAIRWAYS,JINDALPOLY,JMTAUTOLTD,JCHAC,JSLHISAR,JKPAPER,JAMNAAUTO,JTEKTINDIA,JUBLINGREA,JUBLPHARMA,KAJARIACER,KALPATPOWR,KANSAINER,KARURVYSYA,KCP,KEC,KESORAMIND,KKCL,KOLTEPATIL,KOTAKBANK,KSCL,KSK,KTKBANK,KITEX,KNRCON,KPRMILL,KGL,KRBL,KIRLOSENG,KEI,KIOCL,KPITTECH,KENNAMET,KSB,KALYANKJIL,L&TFH,LAKSHVILAS,LAXMIMACH,LICHSGFIN,LINDEINDIA,LOVABLE,LT,LUPIN,LAOPALA,LGBBROSLTD,LALPATHLAB,LTI,LTTS,LAURUSLABS,LEMONTREE,LUXIND,LXCHEM,LODHA,M&M,M&MFIN,MAHLIFE,MAHSCOOTER,MAHSEAMLES,MANGCHEFER,MANINDS,MANINFRA,MARUTI,MASTEK,MCDOWELL-N,MCLEODRUSS,MERCATOR,MHRIL,MINDTREE,MMTC,MOIL,MOTHERSUMI,MOTILALOFS,MPHASIS,MRF,MRPL,MTEDUCARE,MUTHOOTFIN,MARICO,MARKSANS,MAYURUNIQ,MBLINFRA,MUNJALSHOW,MTNL,METALFORGE,MAHINDCIE,MANAPPURAM,MANPASAND,MINDACORP,MGL,MINDAIND,MFSL,MASFIN,MAHABANK,MAHLOG,METROPOLIS,MIDHANI,MCX,MAXHEALTH,MAZDOCK,NATIONALUM,NAUKRI,NAVNETEDUL,NBCC,NBVENTURES,NCC,NETWORK18,NHPC,NIITLTD,NMDC,NOIDATOLL,NTPC,NDTV,NITINFIRE,NOCIL,NATCOPHARM,NAVKARCORP,NAVINFLUOR,NH,NILKAMAL,NLCINDIA,NESCO,NFL,NIACL,NESTLEIND,NAM-INDIA,NAZARA,OBEROIRLTY,OFSS,OIL,OMAXE,ONGC,OPTOCIRCUI,ORBITCORP,ORISSAMINE,ORIENTCEM,OCL,ORIENTELEC,PAGEIND,PARSVNATH,PATELENG,PEL,PENINLAND,PERSISTENT,PETRONET,PFC,PFIZER,PFOCUS,PFS,PGHH,PHOENIXLTD,PIDILITIND,PIIND,PNB,POLARIS,POWERGRID,PRAJIND,PRAKASH,PRESTIGE,PTC,PUNJLLOYD,PURVA,PVR,PENIND,PSL,PCJEWELLER,PNCINFRA,PARAGMILK,PNBHOUSING,PRSMJOHNSN,POLYCAB,PGHL,POWERINDIA,POLYMED,POLYPLEX,PRINCEPIPE,PSPPROJECT,POONAWALLA,QUESS,RADICO,RAJESHEXPO,RAJTV,RALLIS,RAMCOCEM,RAMCOIND,RAYMOND,RCF,RCOM,RECLTD,REDINGTON,REIAGROLTD,RELCAPITAL,RELIANCE,RELIGARE,RELINFRA,RENUKA,RIIL,ROLTA,RPOWER,RAIN,RATNAMANI,REPCOHOME,RTNPOWER,RICOAUTO,RAMCOSYS,RELAXO,RKFORGE,RBLBANK,RHFL,RNAVAL,RUPA,RITES,RVNL,RESPONIND,ROSSARI,ROUTE,RHIM,RAILTEL,SADBHAV,SAIL,SANOFI,SBIN,SCI,SHANTIGEAR,SHOPERSTOP,SHREECEM,SHRENUJ,SHRIRAMCIT,SIEMENS,SIMPLEXINF,SINTEX,SKFINDIA,SOBHA,SONATSOFTW,SOUTHBANK,SPARC,SREINFRA,SRF,SRTRANSFIN,STAR,SUNDARMFIN,SUNDRMFAST,SUNPHARMA,SUNTECK,SUNTV,SUPPETRO,SUPREMEIND,SUPREMEINF,SUZLON,SWANENERGY,SWARAJENG,SUVEN,SRIPIPES,SYMPHONY,SADBHIN,SCHNEIDER,SHARDACROP,SHILPAMED,SHK,SJVN,SMLISUZU,SNOWMAN,SOLARINDS,SOMANYCERA,STCINDIA,SYNGENE,SHILPI,SUDARSCHEM,SITINET,SEQUENT,SUPRAJIT,SFL,SBILIFE,SCHAEFFLER,SIS,SHANKARA,SPTL,STARCEMENT,SUNCLAYLTD,SPANDANA,SPICEJET,SWSOLAR,SBICARD,SOLARA,STLTECH,SUMICHEM,SUVENPHAR,SONACOMS,TATACHEM,TATACOFFEE,TATACOMM,TATAELXSI,TATAINVEST,TATAMOTORS,TATAPOWER,TATASTEEL,TBZ,TCS,TDPOWERSYS,TECHM,THERMAX,THOMASCOOK,TINPLATE,TITAN,TNPL,TORNTPHARM,TORNTPOWER,TREEHOUSE,TRENT,TRIDENT,TTKPRESTIG,TV18BRDCST,TVSMOTOR,TVTODAY,TI,TULIP,TAKE,TATAMTRDVR,TEXRAIL,TIDEWATER,TIMKEN,TRITURBINE,TTML,TVSSRICHAK,THYROCARE,TIMETECHNO,TCNSBRANDS,TEAMLEASE,TIINDIA,TCIEXP,TASTYBITE,TATACONSUM,TATASTLBSL,TECHNOE,TANLA,TATASTLLP,UBL,UCOBANK,UFLEX,ULTRACEMCO,UNICHEMLAB,UNIONBANK,UNITECH,UPL,USHAMART,UTTAMSTL,UBHOLDINGS,UJJIVAN,UTIAMC,UJJIVANSFB,VAIBHAVGBL,VAKRANGEE,VENKEYS,VESUVIUS,VIDEOIND,VIPIND,VOLTAS,VSTIND,VTL,VINATIORGA,VEDL,VIVIDHA,VRLLOG,VGUARD,VBL,VMART,VARROC,VALIANTORG,WABCOINDIA,WELSPUNIND,WHIRLPOOL,WIPRO,WOCKPHARMA,WSTCSTPAPR,WABAG,WELCORP,WHEELS,WONDERLA,WESTLIFE,YESBANK,ZEEL,ZENSARTECH,ZYDUSWELL,ZODIACLOTH,ZEELEARN
2014-02-28,2.484151097310791e-05,0.002109106019302,0.0490269993697589,0.002732608391129,0.0012912024916632,0.0139019481509209,0.0009141256694293,0.0007534728586568,0.000529183952838,5.906162696614462e-05,0.0002075675888731,0.0014469484456287,0.0009732927998483,0.0034923097282882,0.0012480437455851,0.00083081286434,0.0104230917257594,0.0044998121082724,0.0259636248988615,0.0012234093502298,0.0021479166167423,0.0007590452357759,0.0041729178947368,0.0007322262890301,0.0008051641994048,0.0408466110125272,0.0001052074336184,0.0130461523274048,0.002844449707998,0.0007027116088303,0.0008168456171516,0.0001164584947286,0.0013773955593742,0.0123004115039217,8.212690130277607e-06,,0.0100703403808666,0.0015529260560713,0.0001367360728301,0.1129304423809255,,,0.0158864387675277,,,,,,7.943295717233534e-05,,,,,0.0006184133664066,0.0003766325121942,0.0003694435329964,,,0.0008740182731252,0.0017277928311385,0.0001542140365122,0.0008690547609708,0.000245062626916,0.0012208338071294,0.0020266860044318,0.0003371466008748,0.0029764123707786,0.0026178785893374,0.0082335384853249,0.0008468166843576,0.0003301948964673,0.0049984291770132,0.0006766537581177,0.0139652232654924,0.0062556678047458,0.0007782609438152,0.0006549828388043,0.002346228902615,0.0072561966051763,0.0011538709979425,0.0028511955682385,6.1743616008094e-05,0.0251421780963514,7.709244200281332e-05,0.0002479670279335,0.0003543659534458,0.0025131001418158,0.0001771820612643,0.0039323210766205,0.000181259089423,0.0009576356737868,8.037839246530695e-05,0.0013765327060199,,0.0005103254781932,,,0.0004276836195905,0.0023270586303466,0.0002427312997162,6.52183853275479e-05,0.0009442080295087,0.0023311116609734,5.3933338915842704e-05,6.824028233230465e-05,0.006713294460072,0.0006239091591848,3.4679989883956946e-05,0.0079376168585408,0.029588736722795,0.0007186481405046,0.0008143592220635,0.0010237098476745,0.0027731037830656,0.0011633978194713,0.0004254463792348,0.0007708260979243,0.0001639848160026,0.0007417711093645,0.000145752367467,0.003814023933256,0.0001411082906476,0.0003913194128825,0.0008826124022176,0.0005921826140558,0.0001982341002001,0.0003429819629867,0.0006323788686246,0.0077707296019956,,,,0.0013528002810646,0.0004773946722965,0.0058724082823993,,,,,0.0008353995321766,,3.39366651460483e-05,,,0.0027788507887883,,0.0005089345699984,0.0001541326487569,0.00101374814626,0.0008902100077447,0.0012590629174544,0.0005437221372014,0.0006488986224652,0.0081099491482899,0.0002840167962611,0.0009744580452601,0.0028775242936252,0.00223271168388,0.00117267481203,0.0021292602959729,0.0002151677985143,7.689298015009872e-05,0.0016131331542799,0.0012120585978328,,,0.0213049792796557,,0.0027706702115604,,0.000561704546214,0.0019270404803722,5.6178847578510825e-05,0.000745214285438,0.0118183755387318,0.0002296115466537,0.0002636158310055,0.0054379146559719,0.0002204756039734,0.0001225083410378,0.0016451956906721,0.0032566396508313,0.000442390820476,0.0001470078985721,0.0026435407676611,0.000974752707143,0.0071430471913482,0.0032560709799624,0.0011014815479876,0.0023918463290375,,,,0.0007461113600157,,0.0009431213541228,0.0032047893479157,0.0028595785403757,0.0073501135007266,0.0007445367038571,0.0001027549505449,0.0001770276900857,0.0056625240722458,0.0003294380660911,7.048152057728782e-05,,,,5.20840111504715e-05,0.0016092869946021,0.0022772949464252,0.0001163560936928,0.0095261450147255,0.0004961270810365,0.0003329588712086,0.0001199172113655,7.90007784174308e-05,0.0046835138953473,0.0021259036994277,0.0012345968956157,0.0002114268454154,0.000597250213455,0.0001457452292281,0.0102076498649993,0.0017762440452455,0.0007955769513389,0.0005223252726547,0.0018666821986291,0.0003689905348499,0.0024855302940412,0.002635098328135,0.0003001927477131,0.000279257295186,0.0005885743109484,2.9775337066103177e-05,0.0012482564220575,0.0001294079176422,0.0018793752163,,0.0039666342676345,0.0039672961762888,0.1612836616431606,0.0005729462859772,9.739313964101004e-05,,0.0001610540703384,0.0001371723857338,,,,0.0007135928451562,,,0.0007046019539103,,0.001713202377553,0.010215505212272,0.0005216131256112,0.0053775325995357,0.0076303127312207,,0.0009385672496613,0.0183835199702956,0.0009898931495286,0.0019663551741114,0.0012115612359828,0.0085755889335824,0.0003964720822639,0.0010533452205895,0.0040447259787187,0.0001623351099542,0.0010493314341182,0.0115294430003598,0.000441656424844,0.0002823202221906,4.732456100665711e-05,0.0027989020302288,0.0016435406081843,5.052091207289203e-05,0.0003628637125048,0.0013079464945309,0.0001441389540667,,8.295970114447125e-05,,,,,,,0.0025744604889031,0.0015006217134876,0.0010724500693798,,0.0088294277402193,0.0010906661763377,0.0120273711393644,0.0011910835253777,0.0001009542362314,0.0003864905976416,0.0072513139163059,0.002930752922289,0.0216498517880062,0.0004094332977925,0.0001079163922114,0.0001439362328486,5.380401801570321e-05,0.0007048158784034,0.0045221649514735,0.0017659351129628,0.000207937925975,0.0002921746459239,0.0018424922457063,0.0034201922367734,0.0122339271836595,0.0001060050817616,0.0037789031180872,4.0632980633605785e-05,0.0008815452107768,0.0005020093868196,0.0033229485519254,0.0009397976520926,0.0027577263770967,0.0008572420963264,0.0008656017882506,,,0.0017839612328694,0.0069599135934662,0.0018770521371926,0.0002990784325931,,,,,,0.0003761675391203,,,,,,,,,1.4838563050444928e-05,,0.0003663943046642,,,0.0028796121081005,0.0004863441440196,0.0049773347468449,0.0028199688743322,0.0004448945276575,0.0008655047092309,0.0012721429320081,0.0028507884618005,2.351624355865827e-05,0.0013129962025826,0.0382035342065533,0.0013317855003987,0.0111581035514041,0.0004643335659948,0.0008871291714763,0.000237735144344,0.0008903148717022,0.0381725088244052,0.0290324911532721,0.0042237654696417,0.0048211948316653,0.0008485069135263,0.0002820904921287,0.0006154836762015,0.011854052854435,0.0004538058921443,0.001634133892584,0.0002273322479598,,0.0004236568387,0.0006048849358729,0.0003001235705428,,0.0019951146594143,0.0006739872973305,0.001979044531547,0.0021827280291577,0.0028221175553519,0.0001589259681265,0.0009273752669575,0.0004980331960445,0.0013375850685826,0.0026338198148639,0.001464925581597,0.0033153011657753,6.358378011606009e-05,0.0084392406341803,0.0002325950138504,0.0023422067224141,0.0027641944393509,0.0003511220795063,0.0021983138844605,4.8918245521835625e-05,0.0006122584159626,,,,0.0005727860149918,,0.0011205633325375,0.0003484957620735,0.0002281243687708,0.0033425639689127,0.0005231764407771,0.0237281899004267,0.0026608998306118,0.0013810478591643,0.0092024656235182,0.0037155221612472,,,,,,,,,0.0028864602193811,0.0009609991063772,0.0004194520799641,0.0024325031292684,0.0001599498944377,0.0005873993298649,0.0002360762237168,0.0002004476428759,0.0021773590822925,0.0109660572077805,0.1123991799195753,0.0036576045113933,0.0005826886169402,0.0003592614909519,0.0094769582385373,0.0003319160526315,0.0018919838362795,0.0026291371351486,8.591845374470598e-05,0.0007752409120946,0.002043169624453,0.0001242345462359,0.000530343993037,0.0031841271204505,0.0009737260452037,0.0029228463758932,0.0041097157127771,0.0008973700539353,0.0018346424882057,0.001017100918964,0.0002113577859689,0.0010185187120731,0.0036260523781101,,1.21078670449614e-06,,0.0001264451479514,0.0006028739326956,,3.330576784590399e-05,,,,0.032348617541768,,,9.981209777682417e-05,0.0012518979147458,0.0004338572998262,0.0034571184210526,6.079250396564447e-05,0.0024181216205534,0.0001993943781251,0.0003386783634652,0.0032154805653529,0.0009319994169821,0.0009357489835263,0.0011496939043622,0.0007543070776413,0.0018270432671146,0.0004006381232175,0.0115773253399771,,0.0084693133631605,,0.0004337991905547,5.483231711945878e-05,0.0015567063059294,0.0005398814378274,,0.0008633274377801,,,0.0001337793059254,0.0002955970585322,0.0010048760109417,0.0010125029254826,0.0004780818151969,0.0060398692335887,0.0015735777524999,0.0009028684210526,0.0002798933753928,,,0.0027657260311592,0.0004941278607857,0.0025576420532583,0.0002234766957113,0.000774625885962,0.0034757543515314,0.003170067368421,0.0038277857072348,0.00092268544303,0.0004137352090388,0.000463099347796,4.139904885794693e-05,0.0016217368201418,0.0003764056473578,0.0009102496368181,0.0024235188747377,0.015429505701165,0.0011395466901906,0.0012443780062065,0.0007768281980792,0.0002533913000338,0.0046284424745277,0.0060102532430911,0.0004198650643052,0.0023159418549127,8.294799335672646e-05,0.0014189951241623,0.0041144893242724,,,,0.0003049068602189,,0.0006904181064248,,0.0019954319051563,0.0005469744281864,,,6.236518867660229e-05,,0.0044796708882489,0.0002210217934594,0.0118305673011286,0.0008429591749651,0.0003473750586918,0.0001932850710092,0.0029638256864987,0.0006921304299378,0.001916528152339,0.0029906771876346,0.0011225419810027,0.0014006301177746,0.0099238530251303,0.001317211063624,0.0001879832073309,0.0045021093457625,0.0030729539902188,0.0069845033112582,0.0048678943149036,0.0009440856075471,0.0004228313651544,0.0002346998080717,0.0008204007751206,0.0001433728068371,0.0006528669881072,0.0001136978339064,0.0018100733382188,1.2272911310736658e-05,,,0.0010369630375566,4.882302556626966e-06,,,7.9656945601998e-05,,,0.0001296328382136,,0.0008363405399686,0.0162164366725285,0.0008877068358024,0.0174961663030429,0.0005557281703517,0.0002464437868676,0.0001285340062484,0.0003315477162086,0.001219066843536,3.524359918226256e-05,0.0007145025035913,0.0001638968744231,0.0348202919722361,0.0002871273109753,0.0012428880651004,0.0060069643912651,0.0006185927081269,0.0018872088634522,0.0005356263078144,0.0052497081050539,0.0014466102321454,0.0011927758145918,0.0005765607946276,0.000442325880566,0.0008063467995475,0.0003262891951627,0.0019021918580393,9.457043575602692e-05,0.000304123077025,9.300394699977226e-05,0.0004828458441056,0.0017441319389237,0.0002873630469454,0.0057881204434922,0.0004428258796471,0.001868067828132,,0.0001136849501296,,0.0005855413639677,,8.674867752057011e-05,0.0003303748467051,,0.0016830716566979,0.0006865567183942,0.0014559719298245,,0.0023447122382632,0.0019723385271137,0.0003642852566745,,0.0002804650803082,,,0.0003661959689889,,,,,0.0001378060242465,,,,,,0.0005512259161517,,,,0.0007684601819202,0.0584310846721128,0.0035926180978762,0.1306084690694692,0.0008951060255544,0.0022826990700941,0.0011875582514069,0.0050144576797704,0.0021143278858732,0.0013138408862151,1.893846774732578e-05,0.0079549498282622,0.0002410563948896,0.0027274902627233,0.0001084275493641,0.00131011850048,0.0012022618378961,0.0004387545718431,0.0003848778657107,0.0008222979057307,0.0016485760526614,0.0029937750106231,0.0084992645232918,0.0011997473521224,0.0046829032076671,0.006149227390515,0.001812199607237,0.0017261099818511,0.0003745749349105,0.0027808040233388,0.0002595228739136,0.0046435648349523,0.0004062007600774,0.0002740882679075,0.0005876082913751,0.0005913642020305,,3.070708673480962e-05,,,,,,0.0016454772977942,3.4055349708307416e-05,0.0004167866028708,0.0002505430033026,0.0102097736025207,0.0007012338739886,0.0001889228923549,0.0018249388483498,0.0004781169582531,0.0004986902245344,0.0003386992502239,0.0081225986087516,0.0037852398522515,0.0003300995768378,0.0007556845508964,0.0032296496152719,,,,0.0016764734011449,0.0005463520363536,0.0028234669749199,0.0005579189572069,0.0001649051114808,0.006890523669705,0.0100633326302152,0.0010207906649065,0.0010233338910442,0.0005660483250702,0.0012299232867859,0.0001762378121907,,0.0040911569205422,,0.0012272955611134,,,0.0001348726526453,0.0174273545894501,0.0008372292339398,0.0018633153296073,0.0063864869900699,0.0003560966113543,0.0040704336157484,0.0004795300942831,0.0189152312394226,,,0.0042534442719707,0.0037101361886277134,0.004884425273012345,0.0008580591440979929,4.676567526977949e-05,0.00022539954040568829
