Date,20MICRONS,21STCENMGM,3IINFOLTD,3MINDIA,5PAISA
2015-04-23,0.00035200430759638955,,4.022541154593461e-05,3.604051450941403e-05,
2015-04-24,0.0008808467827639466,,6.565781788272877e-05,5.459339020514687e-05,
2015-04-27,0.001092485794850722,,5.68892968256428e-05,9.675901678635787e-05,
2015-04-28,0.0013876695053349015,,0.00011333396907892384,5.477092968548881e-05,
2015-04-29,0.0004254885012681904,,9.98438449893314e-05,1.8109026994877984e-05,
2015-04-30,0.0004983775664914344,,0.0001012301677176336,1.4913316348723048e-05,
2015-05-04,0.0007909257081320051,,0.0006269421034437544,4.811319917266602e-05,
2015-05-05,0.004555793292052202,,0.00017634013183774182,5.095383085813708e-05,
2015-05-06,0.003293129100364162,,0.00017000393367584126,9.036759549404799e-05,
2015-05-07,0.0008758023606761793,,0.00019820064130836442,9.240929951798031e-05,
2015-05-08,0.0010363453445368625,,0.00028734608003242303,3.080309983932677e-05,
2015-05-11,0.00046102617148201155,,0.0004299042805545291,2.8140007634197655e-05,
2015-05-12,0.0012684171000240886,,0.0012985361957778545,2.6719691791462127e-05,
2015-05-13,0.0007307043770280419,,0.0013106072165071344,5.14864492991629e-05,
2015-05-14,0.0003777648675839202,,0.0009435916844476762,4.402979112480138e-05,
2015-05-15,0.0006615561191957264,,0.0012098329975801932,5.4415850724804926e-05,
2015-05-18,0.00034846187635497995,,0.0008847683303334088,6.311528526156004e-05,
2015-05-19,0.0016073002423022968,,0.000501608039002992,0.0001161995898838004,
2015-05-20,0.002420755813129667,,0.00014714093287718588,4.207685684104002e-05,
2015-05-21,0.0003239199127144942,,7.638840876852105e-05,1.5179625569235959e-05,
2015-05-22,0.00042429824437107674,,0.0002564708967588895,2.8850165555565418e-05,
2015-05-25,0.0003137460501891658,,0.0003388480289899989,1.375930972650043e-05,
2015-05-26,0.0010470576566108851,,1.9983073273652714e-05,3.0448020878642887e-05,
2015-05-27,0.005179204511640429,,2.9070460478478025e-05,3.195710646154939e-05,
2015-05-28,0.0009548977654343729,,0.00041501591350681243,1.53571650495779e-05,
2015-05-29,0.0003155881144346988,,0.00021679023971582173,3.52415868478753e-05,
2015-06-01,0.0004873251810182364,,1.939302189746218e-05,0.0007238284613540936,
2015-06-02,0.001532767488983039,,2.1088078578154988e-05,0.00020212869836929988,
2015-06-03,0.000880279993765321,,0.0009047043186992646,9.294191795900613e-05,
2015-06-04,0.0011937143100052428,,0.00031863489528078103,4.0656540998304496e-05,
2015-06-05,0.00046184801553001857,,0.00015460716882621496,4.411856086497235e-05,
2015-06-08,0.004352599436044946,,1.967672336722652e-05,4.473994904616914e-05,
2015-06-09,0.0020534482025703882,,0.0007909209569560501,6.116235097779869e-05,
2015-06-10,0.0006209456874442067,,1.9240442955740188e-05,3.7904679053004414e-05,
2015-06-11,0.0017966644467430888,,0.0001875999809276323,2.7696158933342802e-05,
2015-06-12,0.0004728153826534227,,0.0006323884564494403,4.624903462907564e-05,
2015-06-15,0.0015376135349212871,,7.377966647196959e-05,7.279118694019582e-06,
2015-06-16,0.001530642030238193,,7.241480015734704e-05,6.568960772651819e-06,
2015-06-17,0.0018745412551542375,,1.224386406169911e-05,3.870360671454315e-05,
2015-06-18,0.0009944029586385727,,1.4440762417899417e-05,2.1926125822229717e-05,
2015-06-19,0.0010069856744080597,,2.281472386787617e-05,2.8406316854710566e-05,
2015-06-22,0.0006968954132600286,,1.0146499624512761e-05,2.9737862957275124e-05,
2015-06-23,0.0012389440720955607,,1.9115876554099964e-05,5.7700331111130836e-05,
2015-06-24,0.0005553115214033695,,1.761273557354186e-05,2.8583856335052507e-05,
2015-06-25,0.000950816884644269,,0.0005294358155225233,7.270241720002486e-05,
2015-06-26,0.0009300440678446431,,2.1548199449285383e-05,3.7904679053004414e-05,
2015-06-29,0.0006260751278817678,,1.4251826775220226e-05,5.5392317866685604e-05,
2015-06-30,0.0014522834511782126,,0.0004802475831734036,2.1571046861545837e-05,
2015-07-01,0.0008321312683320817,,0.00010970783516706203,5.281799540172746e-05,
2015-07-02,0.001013163674493078,,1.352171269862083e-05,0.0004961340778155542,
2015-07-03,0.0003694047298541935,,1.650534622307518e-05,4.90896663145467e-05,
2015-07-06,0.0007227693310472844,,0.0007514876446817895,2.4322908806845922e-05,
2015-07-07,0.0013008941096453318,,3.804698954595845e-05,4.775812021198214e-05,
2015-07-08,0.0006157595681067831,,0.0003010120275118904,7.19922592786571e-05,
2015-07-09,0.0012368752922505774,,0.00022296670679810705,4.5361337227365934e-05,
2015-07-10,0.001162200841681663,,0.00020004291282735932,5.805541007181472e-05,
2015-07-13,0.0006273787425786065,,6.934474496668295e-05,0.00015170748595218862,
2015-07-14,0.0012592917971462174,,2.3747481851450096e-05,7.252487771968292e-05,
2015-07-15,0.001442591359301716,,0.00011487525479491245,0.00010465952366157424,
2015-07-16,0.001249316310770408,,9.317864848434278e-05,0.0005593381328172852,
2015-07-17,0.0005795700905445425,,6.904256714069447e-05,0.0003541912632821724,
2015-07-20,0.0005495586130673203,,0.00011780047919323884,0.0005843711995454989,
2015-07-21,0.001901832145438057,,5.910943962999607e-05,0.00016990528268723758,
2015-07-22,0.0014748699927734402,,2.937561836192202e-05,7.31462659008797e-05,
2015-07-23,0.0007666671389908321,,0.0001364544468417351,0.0001816228883898057,
2015-07-24,0.0011205701897326172,,8.881763240395275e-05,3.630682372992694e-05,
2015-07-27,0.0005108469244611962,,8.826036165977281e-05,4.00351528171077e-05,
2015-07-28,0.001352811981919431,,6.718897140336865e-05,2.8583856335052507e-05,
2015-07-29,0.0012454904850296856,,0.00012793207853047407,2.9915402437617065e-05,
2015-07-30,0.0006203788984455812,,2.9774350049468954e-05,0.00015729997958295976,
2015-07-31,0.0010574015558358011,,0.00010574137869378121,0.00032924696629412967,
2015-08-03,0.0011745001629518371,,5.6876780584329666e-05,0.00042920169372664247,
2015-08-04,0.0015531152140336956,,8.40245079925141e-05,0.0007163718031797321,
2015-08-05,0.0009709095546455443,,5.084276024841759e-05,0.0007974185759558282,
2015-08-06,0.0015492893882929732,,5.533489885684996e-05,0.002592609031433365,
2015-08-07,0.010983718986014482,,3.8542871106554936e-05,0.00031690797241036475,
2015-08-10,0.0024358324004931063,,5.609719755396884e-05,0.00020408163265306123,
2015-08-11,0.003467303359641789,,0.0001071580980081296,9.569377990430622e-05,
2015-08-12,0.0011136270244994544,,3.7254294262793385e-05,0.00015703367036244684,
2015-08-13,0.001795247474246525,,7.847802505632308e-05,7.580935810600883e-05,
2015-08-14,0.0011817267226843127,,7.889821315754968e-05,4.8912126834204755e-05,
2015-08-17,0.0008328114151304323,,0.00010168909656578179,0.00015809890724449848,
2015-08-18,0.0008573250393209868,,3.55657937085027e-05,0.00011193864235559383,
2015-08-19,0.000598557521998498,,6.164129644419545e-05,0.00024322908806845923,
2015-08-20,0.0016473438850551911,,0.0003461938706178255,0.0006077176412104642,
2015-08-21,0.000580023521743443,,0.00021278087041518161,0.00021446769225306477,
2015-08-24,0.0007407082028537826,,0.0005304454589884493,0.00026000656896077266,
2015-08-25,0.0008741586725801653,,0.00019832937979044236,0.0002453595618325625,
2015-08-26,0.00031958397687500886,,9.019978305181724e-05,0.00014469467647868194,
2015-08-27,0.0013576580278576794,,4.8900954810408746e-05,0.0001241000967590168,
2015-08-28,0.0008705028835390306,,7.30578965562456e-05,0.00017212452619151184,
2015-08-31,0.0006912558627237045,,8.320320415777616e-05,5.406077176412105e-05,
2015-09-01,0.0007502302580306916,,6.80502080080104e-05,0.00013892464336756887,
2015-09-02,0.000682187238745696,,9.349334255164439e-05,0.00012516533364106844,
2015-09-03,0.001441769515253709,,4.69990821423037e-05,0.00013386476817782355,
2015-09-04,0.0007295141201309282,,0.00012640807714772742,0.00013741555778466237,
2015-09-07,0.0008271718645941082,,7.900311117998354e-05,6.702115382908274e-05,
2015-09-08,0.0006723817890694741,,5.5420724511568586e-05,0.00017416623021544416,
2015-09-09,0.000654953027361739,,6.163772037524884e-05,0.0001472689989436401,
2015-09-10,0.0007917475521800122,,5.441406110309807e-05,0.000150553479329966,
2015-09-11,0.0014697688917858103,,2.3193787176216757e-05,0.00011717605702568108,
2015-09-14,0.0004574554007906707,,4.558534288541083e-05,3.870360671454315e-05,
2015-09-15,0.0015259660209995323,,0.00016352767281353184,5.059875189745319e-05,
2015-09-16,0.0013803579272526321,,0.00015566270517695582,4.5627646447878845e-05,
2015-09-18,0.001122780666827257,,0.00016496167646112218,4.3852251644459434e-05,
2015-09-21,0.0006143425956102192,,3.34875016390316e-05,3.257849464274618e-05,
2015-09-22,0.001023280858118544,,3.832294286633846e-05,7.403396330258942e-05,
2015-09-23,0.0009080809941479036,,6.312953713747602e-05,1.7931487514536046e-05,
2015-09-24,0.00077882476301135,,4.189543574400114e-05,4.3674712164117495e-05,
2015-09-28,0.00039663894123815056,,2.9302308948516528e-05,2.6808461531633097e-05,
2015-09-29,0.0008827455259093421,,0.0001466092906271233,4.429610034531429e-05,
2015-09-30,0.00036733595000921034,,0.00023216852820922388,5.113137033847902e-05,
2015-10-01,0.0006563133209584402,,0.000275478299221609,2.201489556240069e-05,
2015-10-05,0.000689668853527553,,9.748006341562266e-05,4.6426574109417584e-05,
2015-10-06,0.0013933090558712255,,0.00047576796080628435,5.681263370942113e-05,
2015-10-07,0.0008688308559930851,,0.00035448379444755695,0.00016493417723766323,
2015-10-08,0.0007059073583381746,,0.0003565120215517755,9.587131938464815e-05,
2015-10-09,0.00046116786873166794,,0.0001222890417327246,0.00010093119457439348,
2015-10-12,0.0009262465815538521,,0.0001318305896937693,8.122431225643803e-05,
2015-10-13,0.008587420118175506,,0.00014205039873168754,4.5183797747023995e-05,
2015-10-14,0.018303572187663836,,0.0002645885732676926,5.201906774018873e-05,
2015-10-15,0.01349660635087073,,0.00010009416981559405,1.9973191538468368e-05,
2015-10-16,0.005182831961231632,,0.00011879581838337843,6.639976564788595e-05,
2015-10-19,0.007598401655023876,,8.596988949946955e-05,2.5299375948726597e-05,
2015-10-20,0.0076490159126011365,,5.087017677700826e-05,2.565445490941048e-05,
2015-10-21,0.0038169554928938827,,0.0001227044617420224,3.275603412308812e-05,
2015-10-23,0.0038880308333215253,,0.0002908625478299222,0.00032232292656079396,
2015-10-26,0.00663233814631658,,5.301045404155392e-05,0.00018197796735048956,
2015-10-27,0.004039561872104062,,0.000239411855860581,0.00013439738661884937,
2015-10-28,0.004328397545803636,,0.00020874646863191523,0.0001484230055658627,
2015-10-29,0.003924333668683491,,9.6572337914675e-05,6.68436143487408e-05,
2015-10-30,0.020013489578167287,,9.527720494451133e-05,0.00014860054504620466,
2015-11-02,0.005940572173494112,,5.424836990857184e-05,0.00045538876707707876,
2015-11-03,0.004543578989131821,,6.0878997747076564e-05,8.947989809233828e-05,
2015-11-04,0.004993807830190016,,4.803375809085599e-05,3.497527762736239e-05,
2015-11-05,0.0038896745214175394,,0.00019271673957873907,6.311528526156004e-05,
2015-11-06,0.0026756124863616397,,0.00017790048992144568,5.104260059830805e-05,
2015-11-09,0.005348362688280221,,8.261136474711233e-05,9.711409574704174e-05,
2015-11-10,0.0037220466750740367,,0.0002430296456115674,5.8943107473524425e-05,
2015-11-13,0.001620818159919516,,0.00012806975718491852,3.595174476924306e-05,
2015-11-16,0.004811755203831493,,0.00015349262733785509,6.941793681369895e-05,
2015-11-17,0.0017223867484732122,,6.409447974156941e-05,8.868097043079955e-05,
2015-11-18,0.006863843112805181,,0.00016913912100225293,7.944891745301862e-05,
2015-11-19,0.0009699743527978122,,6.123004851533538e-05,2.37902903658201e-05,
2015-11-20,0.001370014028027716,,7.723593710886746e-05,5.308430462224037e-05,
2015-11-23,0.004198291131169144,,6.92833557830995e-05,2.1837356082058748e-05,
2015-11-24,0.0006927861930199935,,6.860926678666365e-05,7.900506875216376e-05,
2015-11-26,0.0033486744222294643,,6.903243494534574e-05,8.903604939148344e-05,
2015-11-27,0.0018077168322162868,,6.351992466414752e-05,2.929401425642027e-05,
2015-11-30,0.000997066866932113,,7.886245246808358e-05,3.834852775385926e-05,
2015-12-01,0.0018562056310487015,,5.9574328593055275e-05,5.0154903196598344e-05,
2015-12-02,0.0037372932991370637,,5.611686593317519e-05,4.5361337227365934e-05,
2015-12-03,0.002982642086917093,,0.00042606954262078175,0.00039680073856423825,
2015-12-04,0.0013868476612868945,,0.001000721769915724,5.619124552822434e-05,
2015-12-07,0.001971037082170235,,0.0011982173296301152,4.047900151796256e-05,
2015-12-08,0.0009329063522877021,,0.0010561323622319439,2.22812047829136e-05,
2015-12-09,0.0008822637552605104,,0.0006320469418650391,9.249806925815128e-05,
2015-12-10,0.0020178538534567046,,0.00024854036785829233,5.503723890600172e-05,
2015-12-11,0.0016037861505108185,,0.00023170244722318248,4.252070554189488e-05,
2015-12-14,0.001791166593456421,,0.0002328700337342504,3.6129284249585e-05,
2015-12-15,0.005816615419494708,,0.0006892747732176276,2.8228777374368624e-05,
2015-12-16,0.0006913975599733609,,0.00040743166728254523,2.9205244516249302e-05,
2015-12-17,0.0011264081164184603,,0.0006336502127761023,0.0008504141108378975,
2015-12-18,0.0023250818301616765,,0.00029685961545338597,4.651534384958855e-05,
2015-12-21,0.0023689229592053617,,0.00019303858578393392,0.0001815341186496347,
2015-12-22,0.004479673529536792,,0.0001162419091440083,5.4948469165830755e-05,
2015-12-23,0.004521332520935769,,0.00015040588382544016,2.352398114530719e-05,
2015-12-24,0.008999560738526065,,0.0002676735287456342,7.270241720002486e-05,
2015-12-28,0.007168208805067093,,0.00011340489444636493,8.956866783250926e-05,
2015-12-29,0.003013447068992391,,6.817954250157942e-05,0.00016191600607185023,
2015-12-30,0.02223397049863262,,8.84886340608647e-05,7.856122005130892e-05,
2015-12-31,0.01081524095617304,,9.212788022553075e-05,3.879237645471412e-05,
2016-01-01,0.0020834596800476104,,0.0002871869449642989,3.550789606838821e-05,
2016-01-04,0.007330537174273447,,0.00023407278492329332,8.894727965131246e-05,
2016-01-05,0.0020992447536593317,,0.00028657484116293764,4.802442943249505e-05,
2016-01-06,0.0023690079775551555,,0.000606233684185431,7.74072134290863e-05,
2016-01-07,0.0015193629291655449,,0.0005819646922792671,3.382127100513977e-05,
2016-01-08,0.002775225652870078,,0.00035012695044760465,8.193447017780579e-05,
2016-01-11,0.0035132982868802515,,0.0003705409400293238,3.0270481398300945e-05,
2016-01-12,0.006660904311847307,,0.00043843201296921006,4.0656540998304496e-05,
2016-01-13,0.006125713799895144,,0.0004563528864836514,4.473994904616914e-05,
2016-01-14,0.0017774219602397518,,0.0002669297064047395,3.870360671454315e-05,
2016-01-15,0.0015334192963314581,,0.00019459834785614667,3.7904679053004414e-05,
2016-01-18,0.0018376149518937838,,0.00023851247452050877,0.00012108192559320378,
2016-01-19,0.0013702974225270287,,0.00017137833617432145,5.787787059147278e-05,
2016-01-20,0.001072733198248622,,0.0001320600541178434,4.979982423591446e-05,
2016-01-21,0.006104260836297167,,9.026594032732951e-05,5.468215994531784e-05,
2016-01-22,0.0012756719992064955,,0.00015094587023637817,5.849925877266957e-05,
2016-01-25,0.0015315772320859252,,7.504023077564935e-05,9.675901678635787e-05,
2016-01-27,0.0004598075751349666,,7.166144163259467e-05,6.853023941198924e-05,
2016-01-28,0.0018611366953367435,,6.166394488085731e-05,2.725231023248795e-05,
2016-01-29,0.00047372224505122355,,5.1290960889725954e-05,5.175275851967581e-05,
2016-02-01,0.0009832088759157184,,5.119738708562301e-05,1.2338993883764903e-05,
2016-02-02,0.0007422385331500716,,0.0004213747601053748,3.1158178800010654e-05,
2016-02-03,0.0005485667323197257,,0.00015171412904840806,4.1721777880356146e-05,
2016-02-04,0.00033511399543734855,,7.111787915271007e-05,5.326184410258231e-05,
2016-02-05,0.0002633018293114931,,0.00010802469871619125,0.00011060709625302926,
2016-02-08,0.0003221061879188925,,0.00010975313204038574,0.00187597091903312,
2016-02-09,0.00014872543323934083,,7.776459930147453e-05,0.00023985583794196234,
2016-02-10,0.0018434528785796268,,8.536136176705487e-05,0.00010563599080345492,
2016-02-11,0.0022738157652359967,,0.00018789202655827204,0.00021961633718298106,
2016-02-12,0.0007294007623312031,,0.00017245830899619745,0.0001487780845265466,
2016-02-15,0.0015392005441174387,,9.705927930290496e-05,3.67506724307818e-05,
2016-02-16,0.00043339520779901665,,9.30302416230585e-05,0.00015925291386672112,
2016-02-17,0.0013903617530783728,,9.664624333957159e-05,4.9977363716256406e-05,
2016-02-18,0.0009601689031215904,,4.781561788511283e-05,3.630682372992694e-05,
2016-02-19,0.00041131877630255195,,4.73835095540642e-05,2.219243504274263e-05,
2016-02-22,0.0014258144049424,,3.879081188685318e-05,2.068334945983613e-05,
2016-02-23,0.00013716293766737988,,4.051507313060996e-05,5.406077176412105e-05,
2016-02-24,0.0002985277655760702,,6.558152841186778e-05,0.00010545845132311298,
2016-02-25,0.0004915760985079279,,4.758436542656542e-05,7.261364745985388e-05,
2016-02-26,0.00020815325974522835,,4.842772168647411e-05,5.805541007181472e-05,
2016-02-29,0.0003573321241834696,,4.7108152245175285e-05,1.6599941411971488e-05,
2016-03-01,0.001741940968925793,,0.00010081236366237141,0.0001189514518291005,
2016-03-02,0.0010891984186586939,,5.0416612032279986e-05,0.00010581353028379687,
2016-03-03,0.0005118954841086535,,6.305265165512391e-05,0.00010030980639319669,
2016-03-04,0.0005803069162427558,,7.792433038108975e-05,6.959547629404088e-05,
2016-03-08,0.0003549799498391736,,0.00010324647459203014,6.20500483795084e-05,
2016-03-09,0.0002762812973800179,,7.163998521891502e-05,5.175275851967581e-05,
2016-03-10,0.0008086378643390532,,8.024102704700147e-05,7.962645693336056e-05,
2016-03-11,0.0004329417766001162,,5.8615346103872884e-05,5.3173074362411344e-05,
2016-03-14,0.00138608249613875,,5.7919800693757376e-05,4.127792917950129e-05,
2016-03-15,0.000486049905771329,,7.064881810921315e-05,0.00011788621494704885,
2016-03-16,0.0012905502104204158,,5.3031314443742475e-05,4.1455468659843235e-05,
2016-03-17,0.0002877304351522537,,6.700718789858268e-05,3.6395593470097914e-05,
2016-03-18,0.00012724413019143298,,5.892467606775459e-05,7.74072134290863e-05,
2016-03-21,0.0001892508466410667,,0.0001698978436304252,8.575156900515753e-05,
2016-03-22,0.0003762628767375625,,0.00010280065799668618,3.9413764635910914e-05,
2016-03-23,8.190101030139004e-05,,6.290424479383962e-05,3.586297502907209e-05,
2016-03-28,0.0012008841908378559,,0.00011391865635169446,0.0003706136652138019,
2016-03-29,0.0023422838762699617,,9.541547961044689e-05,8.06916938154122e-05,
2016-03-30,0.000646876284131325,,3.8083942258406745e-05,8.024784511455735e-05,
2016-03-31,0.00041440777634506115,,4.928061413024043e-05,0.00015046470958979502,
2016-04-01,0.0009289671687472546,,0.00010247821578000024,8.876974017097052e-06,
2016-04-04,0.0003684695280064614,,6.037715607156906e-05,2.0949658680349042e-05,
2016-04-05,0.00038751363836027943,,8.602174249919538e-05,2.538814568889757e-05,
2016-04-06,0.0006100633386705964,,6.680096792266155e-05,0.00020168484966844502,
2016-04-07,0.004144389497399856,,3.6291139693173284e-05,0.0007063408225404124,
2016-04-08,0.000493729896702705,,4.131313251719493e-05,0.001466653647104775,
2016-04-11,0.0003780199226333017,,5.403201773730198e-05,8.797081250943178e-05,
2016-04-12,0.00041987729018179757,,4.073559738231753e-05,0.0012009658147730602,
2016-04-13,0.011227551613223188,,5.591541404918287e-05,0.0007272017114805905,
2016-04-18,0.0023269238944072096,,6.373329677796187e-05,0.0003382127100513977,
2016-04-20,0.0008730534340328454,,0.00015651798166668653,0.0004040798572582578,
2016-04-21,0.0013652246609893303,,4.077135807178362e-05,0.00012995889961030084,
2016-04-22,0.0007737520014736514,,5.1007259419961615e-05,5.778910085130181e-05,
2016-04-25,0.0005124055942074164,,4.605201988294334e-05,9.329699691969001e-05,
2016-04-26,0.0002590792512717328,,7.339404703722688e-05,4.7403041251298255e-05,
2016-04-27,0.000855199580576141,,8.193667973918537e-05,4.6870422810272433e-05,
2016-04-28,0.0005032802913295453,,5.0572171031457486e-05,9.267560873849322e-05,
2016-04-29,0.0010450738951156959,,7.041518160470134e-05,3.550789606838821e-05,
2016-05-02,0.0003765746106868066,,4.0605070865766294e-05,0.00011557820170260362,
2016-05-03,0.0012465107052272116,,4.8139848136272064e-05,7.37676540820765e-05,
2016-05-04,0.0009671120683547533,,5.800205027952939e-05,4.775812021198214e-05,
2016-05-05,0.0005337168605557366,,3.068565161936322e-05,2.6542152311120186e-05,
2016-05-06,0.0008174797727176115,,4.958398397921112e-05,1.9351803357271573e-05,
2016-05-09,0.00021710852592351184,,5.9731675626706085e-05,0.00011824129390773273,
2016-05-10,0.0010440253354682385,,3.266560179280257e-05,2.1127198160690984e-05,
2016-05-11,0.000589743953069871,,0.00011982751427447521,6.568960772651818e-05,
2016-05-12,0.0006810253212985135,,2.4517528697953295e-05,9.169914159661255e-05,
2016-05-13,0.000354611536990067,,0.00011179923948933736,2.778492867351377e-05,
2016-05-16,0.0011377155569410398,,5.794840924533025e-05,0.00015410426893680483,
2016-05-17,0.0002889206920493673,,5.344435040707585e-05,7.998153589404444e-05,
2016-05-18,0.00015051081858501127,,3.988151291556901e-05,5.4948469165830755e-05,
2016-05-19,0.0006221359443413203,,2.0887818717144866e-05,0.00010670122768550656,
2016-05-20,0.0002523628016380202,,4.3774063963953225e-05,3.9147455415397996e-05,
2016-05-23,0.0022867102149547276,,3.959185133089366e-05,0.00034629075640695597,
2016-05-24,0.00040324203307213807,,6.165083262805307e-05,6.426929188378265e-05,
2016-05-25,0.0005914159806158163,,4.494463053247666e-05,0.0001364390906427817,
2016-05-26,0.002705935697788106,,8.662311809371685e-05,0.0002263628374359748,
2016-05-27,0.0008917858104374194,,0.0001317167514989689,0.0004892100380822185,
