,0
2015-02-09,24088.320217496715
2015-02-10,23928.64958179002
2015-02-11,24015.576327420058
2015-02-12,24153.20253956521
2015-02-13,24202.097687747497
2015-02-14,24202.097687747497
2015-02-15,24202.097687747497
2015-02-16,24137.42853761443
2015-02-17,24137.42853761443
2015-02-18,24330.28346109824
2015-02-19,24250.462788578163
2015-02-20,23988.90080565363
2015-02-21,23988.90080565363
2015-02-22,23988.90080565363
2015-02-23,23638.375668753448
2015-02-24,23711.33798437995
2015-02-25,23794.849661283813
2015-02-26,23792.919658771756
2015-02-27,24219.169191035704
2015-02-28,24219.169191035704
2015-03-01,24219.169191035704
2015-03-02,24153.521224581542
2015-03-03,24288.701685947475
2015-03-04,24114.224694502835
2015-03-05,24326.97013925756
2015-03-06,24326.97013925756
2015-03-07,24326.97013925756
2015-03-08,24326.97013925756
2015-03-09,24306.128499043993
2015-03-10,24295.249509924593
2015-03-11,24268.31798136089
2015-03-12,24419.403820828185
2015-03-13,24039.50734119249
2015-03-14,24039.50734119249
2015-03-15,24039.50734119249
2015-03-16,24053.561122614625
2015-03-17,24101.9780940149
2015-03-18,23830.8261090415
2015-03-19,23870.52743708021
2015-03-20,23681.237853967046
2015-03-21,23681.237853967046
2015-03-22,23681.237853967046
2015-03-23,23790.126431371482
2015-03-24,24498.204247733924
2015-03-25,24500.77800273044
2015-03-26,23964.273237678106
2015-03-27,23688.130290313507
2015-03-28,23688.130290313507
2015-03-29,23688.130290313507
2015-03-30,24191.062758732867
2015-03-31,24297.469194629928
2015-04-01,24613.799125848454
2015-04-02,24613.799125848454
2015-04-03,24613.799125848454
2015-04-04,24613.799125848454
2015-04-05,24613.799125848454
2015-04-06,25208.756196096932
2015-04-07,25264.236402312097
2015-04-08,25244.30077574539
2015-04-09,24566.009600868998
2015-04-10,24138.026657010072
2015-04-11,24138.026657010072
2015-04-12,24138.026657010072
2015-04-13,24453.01497873408
2015-04-14,24453.01497873408
2015-04-15,24095.231826059422
2015-04-16,23750.51100246367
2015-04-17,22677.876705084258
2015-04-18,22677.876705084258
2015-04-19,22677.876705084258
2015-04-20,22384.12320717995
2015-04-21,21906.787948942863
2015-04-22,22029.329218928855
