Momentum,Mass,Strategy,Criterion,Portfolio,Fin Wealth,Sharpe Ratio,Var 95%,Max DD
Momentum 1,Turnover Rate,Contrarian Strategy,1-2,L-W,4.117028672114358,0.5502450093085363,3.0282884357680673,-12.552670776364508
Momentum 1,Inverse Turnover Rate,Strategy,1-2,W-L,1.906174540898113,0.29570867865215655,2.57145031656534,-14.87258979954481
Momentum 2,Turnover Rate,Contrarian Strategy,2-1,L-W,8.290232395038315,0.4614884667067825,4.423332728293451,-22.197172750206136
Momentum 2,Inverse Turnover Rate,Contrarian Strategy,3-1,L-W,17.083021363507775,0.6175442893180562,3.513962663919219,-13.690729809168333
Momentum 3,Inverse Volatility,Contrarian Strategy,3-1,L-W,3.689320792839538,0.3790527556728392,4.471247084632504,-23.44312055743636
