Date,20MICRONS,21STCENMGM,3IINFOLTD,3MINDIA,5PAISA
2017-04-30,0.011018617444190963,,0.00013341223863240527,0.00012338007553318558,
2017-05-31,0.0017707995460535385,,0.00015390650313556228,0.0004897547614878131,
2017-06-30,0.001229335649071242,,0.00016410029794898255,0.00011620381701428474,
2017-07-31,0.003070197492228581,,0.00024099985752487212,8.51005909105704e-05,
2017-08-31,0.0011879398097073412,,0.00014043654152128245,0.00015104805359663284,
2017-09-30,0.003494924876841474,,9.173053923146306e-05,0.00010079169926841051,
2017-10-31,0.008946030351550876,,9.686205910049946e-05,7.341257512139262e-05,
2017-11-30,0.013102997154461596,,0.00012881953964072427,0.00015120311242848992,
2017-12-31,0.008732947444490102,,0.0006616273497753037,0.0002193367125014425,0.00445776419475248
2018-01-31,0.007249849607691842,,0.0009016105585061135,0.00021352350501670082,0.001275488003045982
2018-02-28,0.003995171852661708,0.0003914937343358396,0.0002901473026715745,0.0004249734508395515,0.000773592494688676
2018-03-31,0.004906031604452873,0.0021458947368421053,0.0002781147717370096,0.00015421639913491554,0.000575868464530877
2018-04-30,0.0033791069429628087,0.00037466666666666665,0.00024244470290530059,0.00012638697435104037,0.00045480579112164857
2018-05-31,0.0030927666130364045,0.00035664935064935065,0.0001317053189149123,0.00019850124398685884,0.0009713440952264985
2018-06-30,0.001873271377897793,0.0001410249433106576,0.00017735045645965767,0.0001385864729288223,0.00029633248604005814
2018-07-31,0.0010960977865601446,0.00025714285714285715,0.0002930385586925025,0.0002084232799450596,0.0004888529293780894
2018-08-31,0.0052424365719251865,0.0005024172335600907,0.00016164606453612426,0.00043229595324117346,0.00033239829971518385
2018-09-30,0.002577800449337723,0.0003308359788359788,0.0002413358140656063,0.00019725129431212823,0.0005388827319558423
2018-10-31,0.0010078898378106291,0.00022272562358276646,0.00017011476343168657,0.00019889071641830162,0.0005394331326313459
2018-11-30,0.0013136822864268205,0.00020978571428571427,0.00036106203287599386,9.975499551712812e-05,0.00022012999816425186
2018-12-31,0.0005937369815651878,0.00012419999999999998,0.00010276757935893004,0.00033830147979156867,0.0002809816493177136
2019-01-31,0.0007413156528023096,8.449275362318841e-05,0.00016663576908545406,0.000165976256796192,0.0007590848100857954
2019-02-28,0.0006302484847716474,0.0001428471177944862,0.0001935382316276321,0.0002499195232223976,0.00023073529048656628
2019-03-31,0.0012089357434461085,0.00013058201058201057,0.00019001829755277682,0.0007209089232329151,0.00038917293880612916
2019-04-30,0.0005482192011705684,0.00015599498746867168,0.00015973249122137813,0.0002908657338991548,0.002070995859368095
2019-05-31,0.0017052452457352347,5.777489177489177e-05,9.185590934556855e-05,0.00015675122118917557,0.0010105345364797768
2019-06-30,0.0006676938474308424,9.532832080200502e-05,7.958525756166052e-05,0.00012488968023737962,0.00023277858909336586
2019-07-31,0.0005817916569891553,2.479503105590062e-05,0.00012776421059832816,0.00010904011736131561,0.00033493535121763903
2019-08-31,0.0010837940855567994,3.123333333333333e-05,9.048065346699884e-05,0.00011058490381798653,0.0004293185974884246
2019-09-30,0.0012684678127239657,3.1132832080200504e-05,8.462691876488852e-05,0.0017917751565267484,0.00042286261482819295
2019-10-31,0.0008419523047057656,2.3595238095238096e-05,7.204420021218009e-05,0.0014772971389512743,0.00046291788766581225
2019-11-30,0.0016885636149802333,5.390476190476191e-05,6.291130753000918e-05,0.00013981234076927858,0.00030014651989747007
2019-12-31,0.0007962818641690164,0.000766907029478458,6.563150823262158e-05,0.00010021258239205706,0.0005044810709113567
2020-01-31,0.0010282796906564216,0.0001226169772256729,0.00018834071955689915,0.00025434460335943293,0.000903610807205947
2020-02-29,0.0007973259491664845,0.0005997644110275689,9.013942904608674e-05,0.0005840675135922824,0.00035551785452930595
2020-03-31,0.002100633386705964,0.00017905215419501133,0.00012260348036653005,0.0012582645684881795,0.00032673402923404625
2020-04-30,0.0022869495258652584,9.564550264550265e-05,0.00029326781842576146,0.000662276509849989,0.000393479014679186
2020-05-31,0.0006731559035175969,6.80501253132832e-05,0.00015300060416743782,0.0002644777606104368,0.0006101160815472959
2020-06-30,0.004402393137731014,0.00021312121212121215,0.00036293350353976643,0.0008618976872254695,0.0014958349532625942
2020-07-31,0.00211058546223183,0.00014686128364389234,0.00030418267907683525,0.0004693989478084102,0.002046276816038231
2020-08-31,0.005185451336103852,0.0006610612244897959,0.00024366471004608586,0.00031957951887646253,0.0008289228432144825
2020-09-30,0.0010030129987904208,0.0005152554112554113,0.00030169473158351586,0.0003923178666856042,0.0004367349890504113
2020-10-31,0.0009617842517676731,0.00019605895691609978,0.00027301884361282866,0.000251873569908918,0.0005419261239262735
2020-11-30,0.0025937114760602497,0.00015164285714285713,0.00029618123517421416,0.0008094513142360032,0.0004421025435310275
2020-12-31,0.0099691434916521,0.0003912337662337662,0.0007342645922577023,0.00042801540719890314,0.0006543035931833789
2021-01-31,0.004816102808856244,0.0005004257703081233,0.0016277617945415165,0.0006482958559674414,0.0020512625667758384
2021-02-28,0.004362112044738545,0.00037524444444444446,0.0008404624651829955,0.0008226410181297399,0.0013060894711912192
2021-03-31,0.002631527971453839,0.000805467787114846,0.0008794926820306742,0.0007594616794086056,0.0010023344797093839
2021-04-30,0.002581553852039732,0.00024101785714285715,0.0009130743315731128,0.00048549280521255914,0.005091589808878222
2021-05-31,0.030838849384992262,0.0004327450980392157,0.002380286218741827,0.0003562225238072611,0.0018751667271250385
2021-06-30,0.00854209937153541,0.00024193984962406017,0.0009878437496274929,0.0002250453076081741,0.0032783223194409305
2021-07-31,0.00721131783165422,0.0006532169312169312,0.0004234732834537939,0.00022945991503749535,0.004173563942582633
2021-08-31,0.003810003378360742,0.0008563007518796992,0.00032453671195152735,0.0005947759475118542,0.0013063673979719457
2021-09-30,0.006609649582701599,0.0012213857142857143,,0.00045897062609297744,0.0007857902895722708
2021-10-31,0.0053049625919260905,0.003400672619047619,,0.0005308763348749678,0.0021797618116794377
2021-11-30,0.005801649041103223,0.004738952380952381,0.0016904481873966084,0.000282662579313297,0.0005233468634769976
