Date,Capital
2014-07-01,349533.0105024188
2014-07-02,349684.13362861396
2014-07-03,349253.60347666976
2014-07-04,349931.15388805314
2014-07-05,349931.15388805314
2014-07-06,349931.15388805314
2014-07-07,350495.03770118335
2014-07-08,347883.5141652057
2014-07-09,346362.1238491747
2014-07-10,346874.4868731645
2014-07-11,344917.4144067305
2014-07-12,344917.4144067305
2014-07-13,344917.4144067305
2014-07-14,344022.0184926827
2014-07-15,345246.328212323
2014-07-16,346056.68317927053
2014-07-17,347143.2251651814
2014-07-18,347252.26955629047
2014-07-19,347252.26955629047
2014-07-20,347252.26955629047
2014-07-21,348439.76541883714
2014-07-22,348097.3068162926
2014-07-23,347958.3611113551
2014-07-24,348433.11775597883
2014-07-25,347412.0924646474
2014-07-26,347412.0924646474
2014-07-27,347412.0924646474
2014-07-28,346246.61017185514
2014-07-29,346246.61017185514
2014-07-30,346973.54349596193
2014-07-31,347541.4578690892
2014-08-01,346263.4892465563
2014-08-02,346263.4892465563
2014-08-03,346263.4892465563
2014-08-04,346351.73749007157
2014-08-05,348701.5213379925
2014-08-06,348291.97085986787
2014-08-07,347065.2006229658
2014-08-08,343796.989921244
2014-08-09,343796.989921244
2014-08-10,343796.989921244
2014-08-11,344430.9964223531
2014-08-12,344829.169426425
2014-08-13,339815.3819397915
2014-08-14,341104.6219041889
2014-08-15,341104.6219041889
2014-08-16,341104.6219041889
2014-08-17,341104.6219041889
2014-08-18,343587.78533145087
2014-08-19,345648.05707230384
2014-08-20,347064.59585255635
2014-08-21,345780.11956520705
2014-08-22,345140.59551754413
2014-08-23,345140.59551754413
2014-08-24,345140.59551754413
2014-08-25,344966.27904583415
2014-08-26,342940.19998091436
2014-08-27,345037.05518463126
2014-08-28,345911.02182053844
2014-08-29,345911.02182053844
2014-08-30,345911.02182053844
2014-08-31,345911.02182053844
2014-09-01,347496.83923322294
2014-09-02,351089.0871218893
2014-09-03,352961.1878435869
2014-09-04,350620.8045308889
2014-09-05,352561.9909349932
2014-09-06,352561.9909349932
2014-09-07,352561.9909349932
2014-09-08,355515.82865572505
2014-09-09,354191.81033611955
2014-09-10,356926.3603317402
2014-09-11,358625.4366725979
2014-09-12,358331.8417014118
