,0
2015-01-26,8000.000000000001
2015-01-27,8209.562679683537
2015-01-28,8095.19622087012
2015-01-29,8111.487242766259
2015-01-30,7976.307847103432
2015-01-31,7976.307847103432
2015-02-01,7976.307847103432
2015-02-02,8085.5569354960935
2015-02-03,8098.220885257729
2015-02-04,8075.623886479416
2015-02-05,7888.336979584102
2015-02-06,7849.192655374707
2015-02-07,7849.192655374707
2015-02-08,7849.192655374707
2015-02-09,7750.609686940566
2015-02-10,7773.726141800064
2015-02-11,7945.922769319149
2015-02-12,8017.469193258823
2015-02-13,8093.468772772019
2015-02-14,8093.468772772019
2015-02-15,8093.468772772019
2015-02-16,8282.691211974605
2015-02-17,8282.691211974605
2015-02-18,8928.804364723715
2015-02-19,9161.549988790033
2015-02-20,9300.180945426904
2015-02-21,9300.180945426904
2015-02-22,9300.180945426904
2015-02-23,9239.010491892315
2015-02-24,9053.63511636606
2015-02-25,8911.025962656038
2015-02-26,8853.859176782755
2015-02-27,8903.634170452591
2015-02-28,8903.634170452591
2015-03-01,8903.634170452591
2015-03-02,8825.900172158154
2015-03-03,8803.141573646855
2015-03-04,8881.165870327197
2015-03-05,9146.963937270499
2015-03-06,9146.963937270499
2015-03-07,9146.963937270499
2015-03-08,9146.963937270499
2015-03-09,9192.57463594975
2015-03-10,9142.502573661799
2015-03-11,9183.098963750052
2015-03-12,9273.52780364554
2015-03-13,9230.345900906903
2015-03-14,9230.345900906903
2015-03-15,9230.345900906903
2015-03-16,9371.81968170807
2015-03-17,9703.398688440659
2015-03-18,9502.309884990189
2015-03-19,9893.219096309473
2015-03-20,9143.800085382762
2015-03-21,9143.800085382762
2015-03-22,9143.800085382762
2015-03-23,8974.739572835702
2015-03-24,9078.318337579289
2015-03-25,9016.86447817105
2015-03-26,9064.36624593564
2015-03-27,9155.192030665741
2015-03-28,9155.192030665741
2015-03-29,9155.192030665741
2015-03-30,9171.795592756764
2015-03-31,8835.899085987287
2015-04-01,9194.414260642056
2015-04-02,9194.414260642056
2015-04-03,9194.414260642056
2015-04-04,9194.414260642056
2015-04-05,9194.414260642056
2015-04-06,9307.574835964615
2015-04-07,9288.591217947582
2015-04-08,9375.768502621377
2015-04-09,9315.633809076602
2015-04-10,9694.091911678632
2015-04-11,9694.091911678632
2015-04-12,9694.091911678632
2015-04-13,9626.265194885918
2015-04-14,9626.265194885918
2015-04-15,9513.459518706544
2015-04-16,9342.882632449075
2015-04-17,9360.634363356574
2015-04-18,9360.634363356574
2015-04-19,9360.634363356574
2015-04-20,8913.188268871987
2015-04-21,8683.486612810504
2015-04-22,8830.651578024623
2015-04-23,8795.962785089638
2015-04-24,8597.09063883334
2015-04-25,8597.09063883334
2015-04-26,8597.09063883334
2015-04-27,8443.447491764702
2015-04-28,8284.608197135427
2015-04-29,8328.879891138491
2015-04-30,8380.263011493473
2015-05-01,8380.263011493473
2015-05-02,8380.263011493473
2015-05-03,8380.263011493473
2015-05-04,8373.089785764007
2015-05-05,8367.753095265265
2015-05-06,8349.907651379166
2015-05-07,8305.534539447366
2015-05-08,8305.025859933523
2015-05-09,8305.025859933523
2015-05-10,8305.025859933523
2015-05-11,8305.004684928306
2015-05-12,8305.191061754937
2015-05-13,8352.401555180424
2015-05-14,8352.628603435158
2015-05-15,8350.260170900618
2015-05-16,8350.260170900618
2015-05-17,8350.260170900618
2015-05-18,8352.19710995849
2015-05-19,8352.320298190965
2015-05-20,8277.336870762074
2015-05-21,7909.468476401549
2015-05-22,8278.327815453205
2015-05-23,8278.327815453205
2015-05-24,8278.327815453205
2015-05-25,8065.222122630533
2015-05-26,7994.275449340468
2015-05-27,7974.582311172105
2015-05-28,7994.819053583485
2015-05-29,7953.051690338041
2015-05-30,7953.051690338041
2015-05-31,7953.051690338041
2015-06-01,8159.021668767553
2015-06-02,7977.024685612935
2015-06-03,7883.097012166818
2015-06-04,7791.794099087094
2015-06-05,7778.517938192048
2015-06-06,7778.517938192048
2015-06-07,7778.517938192048
2015-06-08,7552.908166147206
2015-06-09,7649.322725524183
2015-06-10,7829.123585392345
2015-06-11,7875.566713949462
2015-06-12,7928.473638747406
2015-06-13,7928.473638747406
2015-06-14,7928.473638747406
2015-06-15,7944.520371064505
2015-06-16,7642.2640586207635
2015-06-17,8108.983315999274
2015-06-18,8146.363884962986
2015-06-19,8102.921816336326
2015-06-20,8102.921816336326
2015-06-21,8102.921816336326
2015-06-22,8098.6702707739005
2015-06-23,8111.421747678107
