Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Outstanding Shares
2016-05-13,123.29819729992089,129.46310424804688,119.47499738364426,129.46310424804688,8052683,0.0,0,633406016
2016-05-16,134.48105857463625,134.76780149468658,129.0330014310829,134.00315856933594,4533559,0.0,0,633406016
2016-05-17,134.7678011887365,134.7678011887365,128.07720112972123,132.856201171875,5502478,0.0,0,633406016
2016-05-18,131.18356537949535,139.4990234375,131.18356537949535,139.4990234375,2127900,0.0,0,633406016
2016-05-19,140.69377571342105,142.4142188581076,133.95538190427095,136.29710388183594,7733437,0.0,0,633406016
2016-05-20,136.77500527279682,139.5468198329989,130.51451146615818,131.94821166992188,4687190,0.0,0,633406016
2016-05-23,130.94458763333003,132.37828749792854,126.2133809970248,130.5144805908203,3453429,0.0,0,633406016
2016-05-24,127.59929626809677,131.85260322682996,125.97443923248916,126.8824462890625,3208507,0.0,0,633406016
2016-05-25,128.0771963466587,128.0771963466587,122.48576067241152,127.74266052246094,2014257,0.0,0,633406016
2016-05-26,127.98162866298064,129.08080753809705,125.78330008145228,127.4081573486328,1405951,0.0,0,633406016
2016-05-27,129.94101868240975,130.89681876772994,126.26119710453814,126.59571838378906,237478,0.0,0,633406016
2016-05-30,128.02942054152237,128.07721346341646,121.38661276010366,124.25401306152344,1885482,0.0,0,633406016
2016-05-31,123.29821122707764,129.22416884980325,120.90871100949862,126.45235443115234,2344185,0.0,0,633406016
2016-06-01,126.1655948104702,129.03299469252636,126.1655948104702,128.6506805419922,688492,0.0,0,633406016
2016-06-02,127.16919903964074,133.81200644259954,127.16919903964074,132.47389221191406,3197895,0.0,0,633406016
2016-06-03,130.65784645288562,132.76060336493646,128.07718957971645,129.03298950195312,434481,0.0,0,633406016
2016-06-06,128.6028816986669,129.1763528980319,124.34957498655872,127.16918182373048,619297,0.0,0,633406016
2016-06-07,125.54433761362118,129.51090183611615,125.54433761362118,127.6470947265625,869424,0.0,0,633406016
2016-06-08,126.69128444605204,127.59929146847088,124.44514876249268,126.97802734375,1740052,0.0,0,633406016
2016-06-09,126.35675887452878,128.07720181579015,125.92665178530112,127.6470947265625,322333,0.0,0,633406016
2016-06-10,125.78329749400676,133.19074818068657,125.78329749400676,127.59931182861328,1003831,0.0,0,633406016
2016-06-13,126.16558643219396,128.07718622662114,125.68768648358716,127.36033630371094,1687277,0.0,0,633406016
2016-06-14,128.077187904133,131.4224875881962,127.07359508204422,130.5144805908203,1142547,0.0,0,633406016
2016-06-15,129.03300237033787,130.944602405454,127.40814525735937,129.08079528808594,278110,0.0,0,633406016
2016-06-16,129.03298874427796,129.74983868174618,126.88243893187332,127.16918182373048,677301,0.0,0,633406016
2016-06-17,127.21698008646923,129.988794127507,127.16918717175828,128.0771942138672,1235817,0.0,0,633406016
2016-06-20,128.0772070706667,129.51090714981595,127.07361409839194,127.69489288330078,969444,0.0,0,633406016
2016-06-21,129.0330181364139,137.63521934550815,129.0330181364139,131.66146850585938,714207,0.0,0,633406016
2016-06-22,131.231351605468,137.53962327251728,130.94460866961316,132.4261016845703,519549,0.0,0,633406016
2016-06-23,131.47030615867016,132.473899176623,130.99240611053563,132.0437774658203,920115,0.0,0,633406016
2016-06-24,127.12139522262596,134.8155878503391,124.25399533038627,130.65785217285156,1693185,0.0,0,633406016
2016-06-27,128.12500262061056,131.80482414869704,127.45594548680862,129.2241668701172,1927203,0.0,0,633406016
2016-06-28,131.90040752947098,132.85620758403238,127.59930728394475,128.4117431640625,829459,0.0,0,633406016
2016-06-29,129.03300876492938,133.57305907332506,128.22057287600217,132.7128448486328,4406576,0.0,0,633406016
2016-06-30,132.85620531165085,139.45121974158224,131.42250525433084,137.39625549316406,1650763,0.0,0,633406016
2016-07-01,135.7236205617328,137.8741708875349,134.76782041693184,136.5360565185547,220114,0.0,0,633406016
