Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-08-01,238.75016850594162,245.45885393754534,230.4629785958816,232.45584106445312,24980985,0.0,0.0
2016-08-02,232.1598846451283,274.01020774792136,231.2916973864078,271.33660888671875,23090080,0.0,0.0
2016-08-03,269.7580939304,279.85072582331435,263.414449799663,270.2809753417969,7323380,0.0,0.0
2016-08-04,275.2335553232214,277.6210399957931,264.6377635840416,269.6199645996094,3188740,0.0,0.0
2016-08-05,271.307037216785,288.4733673682225,268.58409149969003,280.965576171875,7179600,0.0,0.0
2016-08-08,281.567361571251,291.6303979642021,274.26674208408946,288.81866455078125,3860385,0.0,0.0
2016-08-09,287.289450952766,292.8142237686719,283.3727633732108,290.2886047363281,2066600,0.0,0.0
2016-08-10,290.0518733401515,297.2933008507468,286.5988748480068,289.824951171875,2102080,0.0,0.0
2016-08-11,285.9082392716571,286.50018784251404,271.7016241098661,276.37799072265625,1736775,0.0,0.0
2016-08-12,278.0156764334053,284.1324282513632,272.68819942524334,275.17437744140625,987040,0.0,0.0
2016-08-16,274.2962928145989,278.17350903762616,262.6646140377643,268.4064636230469,924960,0.0,0.0
2016-08-17,271.3069805717485,276.6147364998108,268.74189037024695,270.1526794433594,395625,0.0,0.0
2016-08-18,273.47748184893993,281.0740601677816,270.5276142085681,276.48651123046875,1047925,0.0,0.0
2016-08-19,276.4372040087858,279.0022645018475,272.7079668632378,274.375244140625,506050,0.0,0.0
2016-08-22,275.2532808888414,275.9537377971328,268.3472845941393,268.81097412109375,265325,0.0,0.0
2016-08-23,269.3338504383665,274.0693786227527,258.5012913291968,260.997314453125,570535,0.0,0.0
2016-08-24,262.03324303109684,268.14996468579307,261.6386206836576,264.5785827636719,389270,0.0,0.0
2016-08-25,264.37138333758077,268.34726253031914,263.21708223296224,266.3050537109375,459105,0.0,0.0
2016-08-26,267.9526665610626,269.80742469868,263.57228928942516,267.4593811035156,379825,0.0,0.0
2016-08-29,268.3275838057925,268.3275838057925,250.806073708431,256.0151672363281,1314050,0.0,0.0
2016-08-30,258.2448293493732,281.9619740300782,256.2322161200785,276.22015380859375,2623035,0.0,0.0
2016-08-31,277.8183785200419,281.1529930640047,268.3472916178605,269.62982177734375,927695,0.0,0.0
2016-09-01,271.6621761109655,274.059566522885,266.68000460401925,271.2971496582031,553130,0.0,0.0
2016-09-02,272.29358282830884,279.1601082259814,268.5446252527606,275.1546325683594,1512040,0.0,0.0
2016-09-06,277.8183676024677,281.5673249272903,275.70709145407255,279.5251159667969,835420,0.0,0.0
2016-09-07,281.33059160347653,288.0787336696568,274.71070858528094,286.6975402832031,991295,0.0,0.0
