Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-10-13,461.89615675120587,500.1700443012026,461.0263017037172,497.2705078125,3544691,0.0,0
2020-10-14,500.5566549954004,500.5566549954004,483.4493785210401,492.05133056640625,766445,0.0,0
2020-10-15,492.4379592620299,497.2222063857838,478.66516059768463,482.2895812988281,529121,0.0,0
2020-10-16,487.9919740946064,490.98816763084574,476.5871426289842,485.81732177734375,336219,0.0,0
2020-10-19,486.10730406635133,489.1518114799731,473.68761687555974,479.5350036621094,494255,0.0,0
2020-10-20,477.4570338117522,482.2895948827213,473.5909849549769,475.62066650390625,194721,0.0,0
2020-10-21,471.75460607623694,476.58716702867616,468.90338331605335,470.6914367675781,223684,0.0,0
2020-10-22,470.44981988239795,481.6613674571974,469.33833673608683,477.7953186035156,323802,0.0,0
2020-10-23,476.7321284631113,485.57570893081623,474.65413319407185,481.6613464355469,199486,0.0,0
2020-10-26,483.25607925829183,488.04032624119304,476.00723806941744,478.4718322753906,167538,0.0,0
2020-10-27,478.90678961401727,480.69484306265707,474.0259148581734,475.765625,101416,0.0,0
2020-10-28,476.39383878202443,487.5087286457558,476.39383878202443,482.4345397949219,207064,0.0,0
2020-10-29,476.9737517175268,494.80591289609185,476.8287807924186,484.60919189453125,289789,0.0,0
2020-10-30,488.08864184211603,492.872888842575,480.59817258612316,482.4345397949219,149659,0.0,0
2020-11-02,481.32304124914543,483.25606551119023,475.0407123975,478.2785339355469,109054,0.0,0
2020-11-03,475.6206154757055,482.14457222157415,475.08901611756573,478.0368957519531,128700,0.0,0
2020-11-04,475.5239746882843,481.8063036221742,470.6914139699074,472.7694091796875,127685,0.0,0
2020-11-05,475.52400007745086,486.8322045604641,475.52400007745086,484.4159240722656,255927,0.0,0
2020-11-06,482.4828812434508,490.021664280288,478.4235183801629,479.19671630859375,165281,0.0,0
2020-11-09,479.39002441406257,483.88429999382237,479.39002441406257,483.2560729980469,667759,0.0,0
2020-11-10,483.25607789965267,484.7541599428975,478.42351712065613,479.5833435058594,657706,0.0,0
2020-11-11,479.4383534208552,483.15943120001674,475.86227606467736,478.3752136230469,177344,0.0,0
