Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Outstanding Shares
2014-01-01,53.0274531651724,54.58154516910996,52.98036023022655,53.54548263549805,277966,0.0,0,257088000
2014-01-02,52.93325965947327,54.58153729553274,50.86113848412077,51.143699645996094,469648,0.0,0,257088000
2014-01-03,51.52045645886363,52.03848591681904,50.1547398202826,51.708831787109375,218160,0.0,0,257088000
2014-01-06,51.80301953568146,54.53445291201984,50.95533232427695,52.69779968261719,382692,0.0,0,257088000
2014-01-07,53.215820162245535,54.15769308547112,51.80301077740716,53.63966369628906,684363,0.0,0,257088000
2014-01-08,54.15769730713676,55.09957030378261,52.65070194968753,52.7919807434082,302775,0.0,0,257088000
2014-01-09,53.21582304502029,53.451291288582325,52.50941831433418,52.93326187133789,713985,0.0,0,257088000
2014-01-10,52.74488480929352,53.215821280805066,51.70882600915217,51.89719772338867,662669,0.0,0,257088000
2014-01-13,51.89719488517042,53.121632518505,51.33207258744672,51.803009033203125,187182,0.0,0,257088000
2014-01-14,52.36813796063904,53.451293360188245,51.28498615405023,51.52045440673828,151083,0.0,0,257088000
2014-01-15,51.850109890411225,53.07454411808079,51.75592402403683,52.17976760864258,174701,0.0,0,257088000
2014-01-16,52.32104334888793,55.09956935999243,51.80301392819801,52.085575103759766,825956,0.0,0,257088000
2014-01-17,52.55651594428171,53.21582780380594,51.85011115042588,52.03848648071289,332314,0.0,0,257088000
2014-01-20,51.944299551293696,53.02745139064388,51.614641831783246,51.75592422485352,98496,0.0,0,257088000
2014-01-21,51.80301241430568,52.50941712904621,49.354144173722574,51.04951477050781,108204,0.0,0,257088000
2014-01-22,51.61464274567294,51.61464274567294,50.67276968975569,50.86114501953125,82007,0.0,0,257088000
2014-01-23,50.861148294236656,51.37917778975246,50.29602586148501,50.531494140625,91434,0.0,0,257088000
2014-01-24,50.43729564087565,50.62567094904552,49.25995445601412,49.87217330932617,192445,0.0,0,257088000
2014-01-27,49.02449565729593,49.683807566341926,47.65877890133512,48.08262252807617,167535,0.0,0,257088000
2014-01-28,47.7058701991942,49.44833385993141,47.7058701991942,48.647743225097656,174395,0.0,0,257088000
2014-01-29,48.74192269334516,49.542513223105,48.03551801663001,48.50645446777344,100682,0.0,0,257088000
2014-01-30,48.03552304144076,48.88321017935621,47.37621122227989,48.365177154541016,99768,0.0,0,257088000
2014-01-31,48.97739329023938,51.803012133907046,47.09364739446095,49.87217330932617,98962,0.0,0,257088000
2014-02-03,49.825085386001454,51.049519622673294,48.41227582223537,49.354148864746094,136422,0.0,0,257088000
2014-02-04,48.8832072758138,50.672763715286194,47.51749078716371,50.296016693115234,154768,0.0,0,257088000
2014-02-05,50.86114345816679,51.473362362902975,49.44833391766216,50.625675201416016,132529,0.0,0,257088000
2014-02-06,51.23788980235758,51.23788980235758,49.16576859840927,49.87217330932617,79035,0.0,0,257088000
2014-02-07,50.10764786880519,50.86114560359973,49.02449240487762,49.212867736816406,48803,0.0,0,257088000
