Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-01-01,72.00457563187739,73.08219363629647,71.51474858676258,72.6903305053711,3651493,0.0,0
2014-01-02,72.98423547771668,73.66999040528971,69.84934513142832,70.19222259521484,7174548,0.0,0
2014-01-03,70.2901837143144,71.02492431063126,68.67375290758369,69.8493423461914,5054311,0.0,0
2014-01-06,70.24119723544338,70.24119723544338,68.67375214226888,68.9676513671875,4439194,0.0,0
2014-01-07,69.16358333415704,69.40849687816905,67.10631105928982,67.74308776855469,6481563,0.0,0
2014-01-08,67.84105139596868,68.28189278360374,67.10631076713148,67.44918823242188,4063712,0.0,0
2014-01-09,67.15529038006912,67.6451174215746,65.8327513886703,66.32257843017578,5814593,0.0,0
2014-01-10,66.81241229537146,67.35122508572456,64.75514000576844,65.14700317382812,4209978,0.0,0
2014-01-13,65.29394580331652,66.4205494880188,65.0000465902055,65.8817367553711,3479696,0.0,0
2014-01-14,65.78377548557603,66.95935743691996,65.73478979003346,66.07766723632812,2753030,0.0,0
2014-01-15,66.12665155584162,67.59613270152698,66.02868764096279,67.3512191772461,4084799,0.0,0
2014-01-16,67.59613726322969,68.03697864701829,66.02869209688697,66.71444702148438,3330969,0.0,0
2014-01-17,65.734789944489,67.25325681986327,65.63682602734144,66.22461700439453,3068831,0.0,0
2014-01-20,66.322581383945,67.05732197892593,66.07766785228469,66.81240844726562,2092615,0.0,0
2014-01-21,67.00834125689715,67.40020438776614,66.02868716680851,66.763427734375,3000750,0.0,0
2014-01-22,66.5674952216018,67.5471493527463,66.42055308126443,67.10630798339844,3565409,0.0,0
2014-01-23,66.71444687240852,67.30223787420258,66.22461979188544,66.56749725341797,2212934,0.0,0
2014-01-24,66.02868838561149,67.40020563188551,65.09801249834767,65.34292602539062,4463771,0.0,0
2014-01-27,64.55920751725536,64.65717143368498,62.354985763834286,62.59989929199219,3641835,0.0,0
2014-01-28,62.69786305147059,63.18769010656021,61.81617285747575,62.45294952392578,3033014,0.0,0
2014-01-29,62.942777445193805,63.38361881117395,61.52227821846915,61.9631233215332,3979084,0.0,0
2014-01-30,61.42431479891539,61.620246372652744,59.26907496197233,59.51398849487305,6102270,0.0,0
2014-01-31,60.15076623415463,61.22838430305479,59.758903079781476,60.83652114868164,3390486,0.0,0
2014-02-03,60.738556315641446,61.66922849047533,59.36703903303532,59.66093826293945,3448408,0.0,0
2014-02-04,58.87721326836999,60.59160804100904,58.77924934762424,59.75890350341797,3788505,0.0,0
2014-02-05,59.51398894912954,60.49364308820986,58.975179920052156,60.10177993774414,3639525,0.0,0
2014-02-06,60.10178053704498,61.08143468589386,59.85686699983276,60.83652114868164,3825240,0.0,0
