Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Outstanding Shares
2014-01-01,48.20402631244461,49.650906893286106,47.97557178967563,48.66093826293945,259333,0.0,0,483440000
2014-01-02,48.96555115555525,49.84129116013278,46.642921709717854,47.36636352539063,322080,0.0,0,483440000
2014-01-03,47.97556889697345,49.4986028302107,46.64291420539085,49.270145416259766,571393,0.0,0,483440000
2014-01-06,49.650906893286106,49.72706324247055,48.4324808352136,48.66093826293945,202108,0.0,0,483440000
2014-01-07,48.66092903098062,49.27013903948059,46.985591340258594,47.48057556152344,230325,0.0,0,483440000
2014-01-08,47.48058564597996,48.66093936613383,47.137905306535984,47.82326889038086,148509,0.0,0,483440000
2014-01-09,47.97557639270695,48.280184388929214,46.26216295011027,46.871376037597656,538822,0.0,0,483440000
2014-01-10,46.94751585737014,49.57474671587205,46.83328716571515,47.02366638183594,329619,0.0,0,483440000
2014-01-13,46.90944337316749,48.1278722469246,46.90944337316749,47.8613395690918,221715,0.0,0,483440000
2014-01-14,46.90944230216754,49.27014365217948,46.90944230216754,48.47055435180664,240157,0.0,0,483440000
2014-01-15,48.73708443235765,49.232071608106416,47.70903771959525,48.96554183959961,117701,0.0,0,483440000
2014-01-16,49.00361394047767,49.00361394047767,46.8713670888833,47.21405029296875,245149,0.0,0,483440000
2014-01-17,46.83328578874363,47.48057394254053,45.72908578671697,46.10984420776367,372165,0.0,0,483440000
2014-01-20,46.60483786495157,47.48058061342456,46.07177541960122,46.90944290161133,733817,0.0,0,483440000
2014-01-21,47.023671622451694,48.66093422553995,46.909442918066325,48.39440155029297,303754,0.0,0,483440000
2014-01-22,48.66093382258048,48.92746359066371,47.518658408012456,47.67095947265625,373752,0.0,0,483440000
2014-01-23,46.985595430350735,48.4324758626407,46.14792505959243,47.97556686401367,519003,0.0,0,483440000
2014-01-24,47.594806913054136,47.975565368358566,45.46256014434061,46.60483551025391,293187,0.0,0,483440000
2014-01-27,46.14793001324918,47.21405499776205,45.196033743133015,45.69102096557617,315211,0.0,0,483440000
