Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-01-01,314.2397885241641,327.80126497286034,313.3181462280316,323.23687744140625,153416,0.0,0
2014-01-02,326.0896715035468,330.0396136886503,317.75090466832825,321.9202880859375,98914,0.0,0
2014-01-03,322.13976526181256,334.42847565327133,322.13976526181256,332.190185546875,159649,0.0,0
2014-01-06,332.6729194699897,339.95835791498234,332.6729194699897,334.1651306152344,124280,0.0,0
2014-01-07,339.56338519687955,342.2405576498961,331.882941682352,339.7389221191406,96569,0.0,0
2014-01-08,342.6794180008056,344.8299527608624,334.8673156023956,337.5006103515625,119435,0.0,0
2014-01-09,337.9395061445954,337.9395061445954,319.5942240256266,320.8230895996094,78187,0.0,0
2014-01-10,325.6507375317951,336.1839150260849,323.0174431582226,330.2590026855469,215635,0.0,0
2014-01-13,330.96128422522173,335.8328960724569,325.8702579141281,326.6163635253906,81967,0.0,0
2014-01-14,327.71354952357495,350.1404332868935,309.85102742906486,341.8016662597656,1873905,0.0,0
2014-01-15,341.4505599026293,345.839384580041,326.04579599981827,330.2151794433594,317537,0.0,0
2014-01-16,330.03961387158114,354.5292500753449,326.3968947674186,342.89886474609375,407280,0.0,0
2014-01-17,344.69832402912465,347.3316190124266,334.4284628793425,341.88946533203125,188921,0.0,0
2014-01-20,341.4505613030613,364.27244971920425,340.66057821533917,362.25360107421875,324691,0.0,0
2014-01-21,362.07799695042013,370.3728854136417,355.4947606422307,356.67974853515625,243518,0.0,0
2014-01-22,355.4948388031706,363.4825059707685,355.4948388031706,356.9431457519531,80637,0.0,0
2014-01-23,353.78313141003827,360.7613730637665,352.07150593136106,353.5636901855469,40139,0.0,0
2014-01-24,351.10597897985195,358.128098559449,347.0682548641316,348.7799072265625,57515,0.0,0
2014-01-27,348.77990164468747,352.0276158259184,337.23729812790475,341.9333190917969,52355,0.0,0
2014-01-28,343.6449497431179,352.861480962282,339.95832654054897,341.3188781738281,60945,0.0,0
2014-01-29,343.206110354007,351.8521008444184,338.8611629479199,342.3722229003906,99548,0.0,0
2014-01-30,342.3283228926721,347.4193487746335,333.813992351976,338.3345031738281,40761,0.0,0
2014-01-31,336.27169834917873,355.1436414432068,336.27169834917873,353.1686706542969,91491,0.0,0
2014-02-03,352.9492403667086,363.39463639351527,344.34712903673034,350.6231689453125,101274,0.0,0
2014-02-04,349.35049918591335,350.97436992902936,338.4662176340563,345.1372375488281,34930,0.0,0
2014-02-05,347.28766319119717,350.5354039039014,343.2060619297906,344.8738098144531,20546,0.0,0
2014-02-06,349.2627195697476,349.2627195697476,337.76399167762185,339.7828674316406,51947,0.0,0
2014-02-07,340.13389982811844,359.79582829298886,340.13389982811844,355.84588623046875,154739,0.0,0
2014-02-10,360.05919491549304,369.5390457056263,357.6892188243295,360.4980773925781,126733,0.0,0
2014-02-11,359.005895134798,368.66131040737196,356.59204131665444,367.6518859863281,173407,0.0,0
2014-02-12,370.32902197725815,377.3511414811161,368.74905580379414,371.03125,208714,0.0,0
2014-02-13,373.8400644217366,374.80561116626774,360.1469266657046,362.1658020019531,53328,0.0,0
2014-02-14,361.2880157476644,367.56402903523247,355.49476241019494,357.51361083984375,35414,0.0,0
