Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-01-01,47.81664740355668,47.94281398694212,46.76526990384304,47.22787857055664,14852,0.0,0
2014-01-02,46.93348189626541,48.111025752322334,46.34470996823695,46.97553634643555,49439,0.0,0
2014-01-03,46.68114137649536,47.26991317070133,46.26059055328369,47.10169219970703,49072,0.0,0
2014-01-06,47.10171198717121,48.153089486884845,47.10171198717121,47.22787857055664,11965,0.0,0
2014-01-07,46.975536705741476,47.732529648789416,46.59704344276641,46.68115234375,77680,0.0,0
2014-01-08,46.554980391205774,47.900745110904005,46.554980391205774,47.60635757446289,10764,0.0,0
2014-01-09,47.858698208530384,47.858698208530384,47.10170523385243,47.480201721191406,8560,0.0,0
2014-01-10,46.38676714560137,47.56430778089009,46.38676714560137,47.14375686645508,16226,0.0,0
2014-01-13,47.101704873069444,47.43814690558241,46.93348385681297,47.05965042114258,45708,0.0,0
2014-01-14,50.21376893318302,50.29787781440609,46.42881152427799,47.10169219970703,9726,0.0,0
2014-01-15,47.10169219970703,47.39607649253594,46.891416788101196,47.10169219970703,13186,0.0,0
2014-01-16,47.10169219970703,47.5222430229187,46.68114137649536,47.10169219970703,15658,0.0,0
2014-01-17,47.10169219970703,47.311967611312866,46.84936234748966,47.10169219970703,18621,0.0,0
2014-01-20,47.14376032640336,47.22787244059278,46.2606039829835,46.723209381103516,13575,0.0,0
2014-01-21,46.34471032271783,47.269924276281856,46.34471032271783,46.68115234375,4602,0.0,0
2014-01-22,47.185812054485986,47.26992416381836,46.72320668307904,47.26992416381836,19734,0.0,0
2014-01-23,47.480188582307164,47.480188582307164,47.10169219970703,47.10169219970703,2618,0.0,0
2014-01-24,46.681146878874245,47.52224862443955,46.260596006091596,46.302650451660156,21003,0.0,0
2014-01-27,46.00825926530524,46.09236814390356,45.84003829956055,45.84003829956055,7452,0.0,0
2014-01-28,45.50359636807116,46.176480231049936,45.50359636807116,45.84003829956055,7873,0.0,0
2014-01-29,45.84004466889671,46.63909196079818,45.671823679778214,46.47087097167969,8808,0.0,0
2014-01-30,46.26059341430664,46.512923282129556,44.998940866643736,46.26059341430664,8066,0.0,0
2014-01-31,45.84005170651804,47.14375895737894,45.84005170651804,46.63909912109375,20192,0.0,0
2014-02-03,46.13443437869854,47.05964832257591,46.050325478595546,46.84937286376953,28233,0.0,0
2014-02-04,46.68115283602051,47.05964931153587,45.882105434054516,46.51293182373047,13936,0.0,0
2014-02-05,46.344704535415254,47.35402726392353,46.176486754454295,47.18580627441406,66513,0.0,0
2014-02-06,48.363355916748105,48.363355916748105,47.1017031537025,47.26992416381836,54288,0.0,0
2014-02-07,47.10169153351157,48.99417021119731,47.10169153351157,48.74184036254883,19288,0.0,0
2014-02-10,49.288566724669,50.297889578148514,49.03623681343635,50.17172622680664,27656,0.0,0
2014-02-11,49.66705229849669,51.30720117447225,49.03622605454826,49.41472244262695,50450,0.0,0
2014-02-12,49.75117851328376,49.961453987628076,48.4054135523507,49.456790924072266,29003,0.0,0
2014-02-13,50.22421168482487,50.22421168482487,49.03042609614494,50.01103591918945,15696,0.8,0
2014-02-14,50.266852917921526,50.39475644274612,49.456784249481196,49.79786682128906,22436,0.0,0
2014-02-17,49.49941212998204,50.30948068995742,49.243601861780355,50.01103591918945,13014,0.0,0
2014-02-18,47.75137150233247,50.86373898173111,47.75137150233247,50.01103591918945,21890,0.0,0
2014-02-19,50.309484927795445,51.75908090678431,49.45678179342603,51.33272933959961,74701,0.0,0
2014-02-20,57.98381515220194,61.394627808213826,56.70476040619749,58.06908416748047,1067743,0.0,0
2014-02-21,59.603941776318024,60.88299629295314,56.875288237465156,57.81326675415039,578200,0.0,0
2014-02-24,61.693054961848304,63.95271900100523,60.15819360918838,60.925621032714844,1098125,0.0,0
2014-02-25,62.076787951028194,62.16205695945156,59.177596125375366,59.945030212402344,231328,0.0,0
2014-02-26,59.77448562209611,60.030299152684165,58.15434844145784,58.83651351928711,181930,0.0,0
2014-02-28,58.836521131207085,59.73186209849086,58.02645568889065,58.708614349365234,136045,0.0,0
2014-03-03,61.26671503225611,61.991511349552994,58.83651255397446,60.200836181640625,169798,0.0,0
2014-03-04,59.68922715326558,60.88301299745279,57.642738064031725,59.60395812988281,305827,0.0,0
2014-03-05,59.68920440093821,61.181434510961665,59.68920440093821,60.925621032714844,119195,0.0,0
2014-03-06,60.88300134643753,62.67367651723694,59.94502925750529,62.16205596923828,188862,0.0,0
2014-03-07,62.16205695656366,63.86746314738511,61.820974417277704,62.50313949584961,490030,0.0,0
2014-03-10,62.84421354857255,63.31320283850845,61.77833471290742,62.673675537109375,246103,0.0,0
2014-03-11,62.33259487186652,63.27056697416875,62.33259487186652,62.97212219238281,189566,0.0,0
2014-03-12,62.71631329277923,63.10002707137543,62.33259300857491,62.673675537109375,83916,0.0,0
2014-03-13,63.100032806396484,64.37908752544506,62.716318992925395,63.100032806396484,133946,0.0,0
2014-03-14,63.18530359368928,64.6349028860044,63.057396817071925,64.25118255615234,176941,0.0,0
2014-03-18,64.89071442969535,66.29767605875216,64.46436281516962,66.04186248779297,245540,0.0,0
2014-03-19,66.25503372326881,77.9370710585456,66.12713345222406,75.93321990966797,1670875,0.0,0
2014-03-20,75.76267867132927,76.2742992946134,70.85963522910536,72.05342102050781,934337,0.0,0
2014-03-21,72.39450542558892,75.63477379163407,71.62707121855397,72.22396087646484,207040,0.0,0
2014-03-24,74.4409818331398,79.0882110385527,72.30922412320577,77.38280487060547,2002059,0.0,0
2014-03-25,77.89443891511938,77.89443891511938,75.25106019795611,76.82855987548828,874475,0.0,0
2014-03-26,76.57275750903587,78.87505377369996,75.93323004600587,76.91383361816406,218406,0.0,0
2014-03-27,76.10376056958265,77.93707374997173,76.10376056958265,77.04173278808594,77619,0.0,0
2014-03-28,77.16964222681545,79.045586728428,76.74329061230267,78.78977966308594,130375,0.0,0
2014-03-31,79.51458380474308,80.58046294421685,76.61539124425244,78.66188049316406,105847,0.0,0
2014-04-01,76.82854744488705,79.68510150779568,76.82854744488705,78.19287109375,45881,0.0,0
2014-04-02,79.51456936681537,79.94092094518972,77.59598726413081,77.8944320678711,114056,0.0,0
2014-04-03,79.21611112134849,79.21611112134849,77.76651209748456,78.57658386230469,133240,0.0,0
2014-04-04,79.04556962341947,81.00678922802535,78.022328572256,80.19672393798828,201164,0.0,0
2014-04-07,78.7045010686864,81.51841747885605,78.7045010686864,80.0688247680664,83283,0.0,0
2014-04-09,78.40604316378737,80.70834531150545,78.40604316378737,79.30138397216797,106147,0.0,0
2014-04-10,80.111460893408,80.111460893408,76.9564617401017,78.32078552246094,66665,0.0,0
2014-04-11,76.9991044117038,79.30140053465985,76.10376341632679,76.70065307617188,50323,0.0,0
2014-04-15,77.21225296145833,77.42542869409007,72.9061005600544,74.39833068847656,57913,0.0,0
