Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-01-01,56.36151526859773,56.849736285291634,56.11431587287268,56.75703430175781,6180.0,0.0,0.0
2014-01-02,56.794109567097344,57.22670935156371,55.613730357265915,56.485111236572266,27090.0,0.0,0.0
2014-01-03,56.73230926152427,56.86826626054796,55.53957099547756,56.65196990966797,50475.0,0.0,0.0
2014-01-06,56.855905939663415,57.32558649256893,56.855905939663415,56.86208724975586,10230.0,0.0,0.0
2014-01-07,56.855905939663415,56.87444633372217,56.855905939663415,56.86208724975586,3307.0,0.0,0.0
2014-01-08,56.87445546661605,57.44919362985444,56.849737294714195,56.85591506958008,34440.0,0.0,0.0
2014-01-09,57.25142491633392,57.25142491633392,56.37386630279159,56.86208724975586,8257.0,0.0,0.0
2014-01-10,56.86209638066512,56.868274155531005,56.48511773751818,56.85591506958008,12757.0,0.0,0.0
2014-01-13,56.855917444204714,57.09075776817637,56.732319507094985,56.78793716430664,10050.0,0.0,0.0
2014-01-14,56.85591506958008,57.096936694828514,56.85591506958008,56.85591506958008,2392.0,0.0,0.0
2014-01-15,56.86826259666217,57.60986418248861,56.85590351322331,57.47390365600586,8077.0,0.0,0.0
2014-01-16,57.48008142961607,58.30820367195139,56.57780468664762,57.47390365600586,16372.0,0.0,0.0
2014-01-17,57.00424111864055,57.968320655587505,56.25646152313963,57.300880432128906,101610.0,0.0,0.0
2014-01-20,57.04131249155358,57.48009007750389,56.33679512248585,56.8682746887207,17865.0,0.0,0.0
2014-01-21,59.19813999238711,59.20431776794473,56.97952291780329,57.1834602355957,4717.0,0.0,0.0
2014-01-22,56.99187991374032,58.339119397940664,56.93008094311463,57.99921798706055,8332.0,0.0,0.0
2014-01-23,58.09191861161517,58.70991894960071,57.25762186836523,58.592498779296875,24907.0,0.0,0.0
2014-01-24,57.59752640980202,67.97991772804285,57.51718702846423,66.10737609863281,757177.0,0.0,0.0
2014-01-27,65.8786870370494,68.90688518838478,62.077994914226686,64.7539291381836,850950.0,0.0,0.0
2014-01-28,64.88991608754704,66.12591684669447,62.405559017297655,64.9455337524414,200047.0,0.0,0.0
2014-01-29,66.12591111706622,66.12591111706622,63.90111277234934,64.70451354980469,18787.0,0.0,0.0
2014-01-30,63.17803656281115,65.98993139525201,59.82229962104681,65.30394744873047,118222.0,0.0,0.0
2014-01-31,63.913456336977625,68.19001086006507,63.90110078841081,67.3062744140625,60472.0,0.0,0.0
2014-02-03,67.30628458266558,67.97990608042628,65.03204997245184,65.82926940917969,17797.0,0.0,0.0
2014-02-04,64.89609102847369,65.63151151405201,63.653909079082275,64.61798858642578,12157.0,0.0,0.0
2014-02-05,64.284264379355,65.20508171919691,63.3016480724357,63.548851013183594,8302.0,0.0,0.0
2014-02-06,64.88373808487503,64.88373808487503,62.108922851785074,64.14214324951172,22170.0,0.0,0.0
2014-02-07,64.88372013352912,64.88372013352912,59.340272513564386,61.5650634765625,130702.0,0.0,0.0
2014-02-10,61.79991034570652,61.79991034570652,58.957115304351795,59.73579788208008,20805.0,0.0,0.0
2014-02-11,60.193120174298315,60.193120174298315,57.918881858590375,59.16106033325195,23977.0,0.0,0.0
2014-02-12,58.45654420780489,59.698722711648,58.21552254526624,58.99420166015625,3390.0,0.0,0.0
2014-02-13,59.266120707028726,59.94591648622803,57.659322646604046,58.326759338378906,76117.0,0.0,0.0
2014-02-14,59.29701691311808,59.29701691311808,56.361519870931645,57.82617950439453,25792.0,0.0,0.0
2014-02-17,56.670514379494485,58.70991207339129,56.670514379494485,57.164913177490234,3045.0,0.0,0.0
2014-02-18,57.38836910633453,59.31869427089268,54.75046664410907,58.126983642578125,8490.0,0.26666668,0.0
2014-02-19,56.99733334505012,59.19455220817619,56.99112518778645,59.00834655761719,8175.0,0.0,0.0
2014-02-20,58.63593841003439,59.99523724611627,58.63593841003439,59.34972381591797,3787.0,0.0,0.0
2014-02-21,58.59869109788475,59.79040508337131,58.34420993380223,58.35041809082031,3930.0,0.0,0.0
2014-02-24,58.34421782312227,59.38696814537113,58.095948334064005,58.36283874511719,7590.0,0.0,0.0
2014-02-25,59.58558071430483,65.6682749386798,57.413187383044225,57.85387420654297,12637.0,0.0,0.0
2014-02-26,59.213153033702,59.405566787767675,55.60698536329911,57.04076385498047,70065.0,0.0,0.0
2014-02-28,57.313883397813136,58.96489811577587,56.68078630015401,58.06490707397461,9810.0,0.0,0.0
2014-03-03,58.34420672585614,67.53031813689117,57.226980031283375,61.74555206298828,762877.0,0.0,0.0
2014-03-04,61.019348972071924,65.17171755231226,59.883497901084205,60.702796936035156,422970.0,0.0,0.0
2014-03-05,60.70281268344313,61.94418142180995,58.96490142193833,59.77799606323242,55147.0,0.0,0.0
2014-03-06,59.5855811960155,62.68899925102624,58.96489687469787,60.529022216796875,97162.0,0.0,0.0
2014-03-07,59.833854275958,61.23659957724686,58.34421607673077,59.44282913208008,67440.0,0.0,0.0
2014-03-10,62.6889964637255,62.6889964637255,58.592486518008975,59.13868713378906,27517.0,0.0,0.0
2014-03-11,58.933867497683835,59.833855034727264,57.72353600151597,59.2628288269043,65430.0,0.0,0.0
2014-03-12,58.933869912798144,64.29036311135869,58.933869912798144,61.16832733154297,530760.0,0.0,0.0
2014-03-13,60.34281239599104,60.58488080600536,59.21316928679718,60.08212661743164,64515.0,0.0,0.0
2014-03-14,60.038670299967386,60.6841836243372,58.65454971514722,59.548336029052734,42757.0,0.0,0.0
2014-03-18,58.46834564208984,58.97109979112915,57.36353169712946,58.468345642089844,495960.0,0.0,0.0
2014-03-19,58.30076864794966,58.46835338649347,57.7235342993974,58.11456298828125,22650.0,0.0,0.0
2014-03-20,56.97871506504797,60.20626443412313,56.97871506504797,58.25111389160156,75795.0,0.0,0.0
2014-03-21,58.33801308686166,59.92075593712569,57.7483623969289,57.99663543701172,402240.0,0.0,0.0
2014-03-24,59.56696195724743,59.58558287808613,57.76077525482334,58.9462776184082,30300.0,0.0,0.0
2014-03-25,58.09594129559885,60.57867140116988,58.09594129559885,58.87800216674805,77857.0,0.0,0.0
2014-03-26,58.66075939493708,58.97110332238754,57.86008115415277,58.23869705200195,31845.0,0.0,0.0
2014-03-27,57.79181114129953,58.964900786220646,57.79181114129953,58.884212493896484,31050.0,0.0,0.0
2014-03-28,58.59248805049989,59.33109893431583,58.59248805049989,58.698001861572266,9427.0,0.0,0.0
2014-03-31,59.33731186454241,59.33731186454241,58.09594669635621,58.36904525756836,15052.0,0.0,0.0
2014-04-01,57.754563272276656,59.56695801213822,57.481464738410466,58.213871002197266,191062.0,0.0,0.0
2014-04-02,58.34421342332343,59.213170775809246,58.10214855879936,58.90903854370117,23482.0,0.0,0.0
2014-04-03,58.83454617863312,59.66625801561744,58.37524204377094,58.586273193359375,15870.0,0.0,0.0
2014-04-04,58.96489524796739,59.31247746387445,58.114558852210415,58.971099853515625,40042.0,0.0,0.0
2014-04-07,59.78419971412327,66.16482162057716,59.58558129921003,61.47866439819336,672405.0,0.0,0.0
2014-04-09,61.07521438598633,63.55794436813074,60.24970711087045,61.07521438598633,99067.0,0.0,0.0
2014-04-10,60.20626277770427,61.44142327970023,60.08833620009363,60.28074645996094,42255.0,0.0,0.0
2014-04-11,60.20625516777812,63.5641504675749,60.20625516777812,60.86417770385742,114210.0,0.0,0.0
2014-04-15,60.20625660546747,61.21797306012898,59.349715656791524,59.89591979980469,15420.0,0.0,0.0
