Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-01-01,37.30264935202077,38.16522068105557,37.090542513555796,38.00260543823242,7564701,0.0,0
2014-01-02,37.330921685817145,38.002596705894184,35.817889733158275,36.10776901245117,17188171,0.0,0
2014-01-03,35.775466254521376,36.206753596435526,34.57352421314005,35.11793518066406,11525782,0.0,0
2014-01-06,35.05429978831802,36.04413493700322,34.60180180988341,35.64112854003906,10660990,0.0,0
2014-01-07,35.82495880457114,36.044135813556125,34.07860592023495,34.21294021606445,11002957,0.0,0
2014-01-08,34.30485710369993,34.48868300336127,33.55540953195779,33.95841598510742,11164732,0.0,0
2014-01-09,34.08568345172253,35.16743179557617,33.93720867187869,34.72200393676758,10507045,0.0,0
2014-01-10,34.72907547791459,34.96239297427912,33.69681879290377,34.07154083251953,5704881,0.0,0
2014-01-13,33.817013099250126,34.53817627931233,32.926160945778754,33.27260208129883,7177827,0.0,0
2014-01-14,32.820097812815625,34.785627446043065,32.69990398508366,34.53816604614258,11475891,0.0,0
2014-01-15,34.78562820385364,35.6199147909918,34.3119195884908,35.23105239868164,8902244,0.0,0
2014-01-16,35.40781253172416,35.76839758788006,34.94117760164476,35.16035461425781,6186316,0.0,0
2014-01-17,35.301756682808104,35.308826908529596,33.66852750259073,33.91598892211914,8975739,0.0,0
2014-01-20,34.08568147348297,35.30176407137913,33.65439409492834,34.884620666503906,8891975,0.0,0
2014-01-21,35.259340760198974,35.421955976844295,34.38969934321037,34.927040100097656,5481746,0.0,0
2014-01-22,34.95532011889915,34.99067125205398,34.24829393652598,34.778564453125,4602079,0.0,0
2014-01-23,34.502825313242084,36.581479175170614,34.22001622162647,36.39058303833008,23046789,0.0,0
2014-01-24,36.48249201237577,37.11881591835632,35.11086454842613,35.32297134399414,15586221,0.0,0
2014-01-27,34.81391621355525,34.82805314779533,33.4140042768473,33.520057678222656,8768504,0.0,0
2014-01-28,34.078602217951044,34.47453483632933,33.37157616585675,33.92305374145508,7477243,0.0,0
2014-01-29,34.078601647576946,36.34108075328044,34.078601647576946,35.980499267578125,13952648,0.0,0
2014-01-30,34.79270172506138,35.669409747137976,33.54126468725438,33.944271087646484,11247296,0.0,0
2014-01-31,34.06447268463056,34.78563941850822,32.417102616645636,33.774593353271484,20725876,0.0,0
2014-02-03,33.725098232099555,34.37555910271363,32.947369758827776,33.23017883300781,10780834,0.0,0
2014-02-04,32.91201439667982,32.9332250745186,31.89389834114215,32.70697784423828,12381675,0.0,0
2014-02-05,32.52314437064067,33.44227714763426,32.24033536826597,32.57263946533203,10903926,0.0,0
2014-02-06,32.71404709984407,33.29380919188616,31.745426069735725,31.999954223632812,11967824,0.0,0
2014-02-07,32.38174649108691,32.565575899496906,31.618162028532403,31.915111541748047,12557927,0.0,0
2014-02-10,31.67472314339019,32.339324420244466,31.193944232346833,31.349489212036133,9864044,0.0,0
