Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-01-01,37.20000076293945,40.20000076293945,37.20000076293945,39.29999923706055,399262,0,0
2014-01-02,39.0,40.79999923706055,37.79999923706055,38.150001525878906,293786,0,0
2014-01-03,37.900001525878906,38.70000076293945,37.54999923706055,38.0,46916,0,0
2014-01-06,38.0,39.599998474121094,37.5,38.54999923706055,147577,0,0
2014-01-07,38.54999923706055,39.25,37.70000076293945,37.900001525878906,62649,0,0
2014-01-08,37.849998474121094,38.599998474121094,37.650001525878906,38.04999923706055,202493,0,0
2014-01-09,38.20000076293945,38.599998474121094,37.400001525878906,37.650001525878906,125084,0,0
2014-01-10,37.900001525878906,39.849998474121094,37.54999923706055,37.849998474121094,518458,0,0
2014-01-13,38.0,39.099998474121094,37.75,37.95000076293945,141943,0,0
2014-01-14,38.400001525878906,38.400001525878906,37.25,37.349998474121094,43895,0,0
2014-01-15,37.54999923706055,37.79999923706055,37.20000076293945,37.45000076293945,69917,0,0
2014-01-16,37.75,37.900001525878906,37.25,37.349998474121094,55493,0,0
2014-01-17,37.150001525878906,37.599998474121094,36.25,36.45000076293945,120672,0,0
2014-01-20,36.599998474121094,36.849998474121094,36.25,36.5,49708,0,0
2014-01-21,36.54999923706055,36.75,36.29999923706055,36.45000076293945,71443,0,0
2014-01-22,36.349998474121094,36.900001525878906,36.29999923706055,36.599998474121094,39904,0,0
2014-01-23,36.150001525878906,36.70000076293945,36.099998474121094,36.25,82037,0,0
2014-01-24,36.150001525878906,36.5,35.5,35.54999923706055,65200,0,0
2014-01-27,35.5,35.5,34.25,34.650001525878906,91060,0,0
2014-01-28,34.5,35.0,34.150001525878906,34.54999923706055,39431,0,0
2014-01-29,34.79999923706055,34.900001525878906,34.29999923706055,34.45000076293945,54563,0,0
2014-01-30,34.0,34.25,33.599998474121094,33.75,48493,0,0
2014-01-31,33.75,34.0,33.20000076293945,33.5,63924,0,0
2014-02-03,33.400001525878906,34.349998474121094,32.20000076293945,32.400001525878906,60720,0,0
2014-02-04,32.099998474121094,32.5,30.850000381469727,32.29999923706055,85180,0,0
2014-02-05,32.29999923706055,32.900001525878906,32.25,32.5,41364,0,0
2014-02-06,32.75,33.0,32.29999923706055,32.5,55435,0,0
2014-02-07,32.849998474121094,37.70000076293945,32.54999923706055,35.900001525878906,768048,0,0
2014-02-10,35.79999923706055,36.79999923706055,34.099998474121094,35.25,186510,0,0
2014-02-11,34.849998474121094,35.349998474121094,34.099998474121094,34.349998474121094,52829,0,0
2014-02-12,34.0,35.5,33.79999923706055,33.95000076293945,93683,0,0
2014-02-13,34.099998474121094,34.95000076293945,33.25,34.0,75294,0,0
2014-02-14,34.099998474121094,34.5,32.95000076293945,33.95000076293945,92581,0,0
2014-02-17,33.95000076293945,33.95000076293945,33.25,33.5,47178,0,0
2014-02-18,33.25,35.25,33.099998474121094,33.349998474121094,421704,0,0
2014-02-19,33.54999923706055,33.900001525878906,33.20000076293945,33.29999923706055,41882,0,0
2014-02-20,33.29999923706055,33.400001525878906,32.849998474121094,32.95000076293945,23478,0,0
2014-02-21,32.70000076293945,33.45000076293945,32.70000076293945,32.900001525878906,26993,0,0
2014-02-24,32.599998474121094,33.29999923706055,32.5,32.900001525878906,20618,0,0
2014-02-25,32.75,34.20000076293945,32.75,33.349998474121094,58148,0,0
2014-02-26,34.04999923706055,35.599998474121094,32.04999923706055,32.54999923706055,176795,0,0
2014-02-28,32.29999923706055,32.95000076293945,32.20000076293945,32.349998474121094,45204,0,0
2014-03-03,32.099998474121094,32.650001525878906,32.0,32.150001525878906,24879,0,0
2014-03-04,32.599998474121094,32.75,32.04999923706055,32.45000076293945,39824,0,0
2014-03-05,32.79999923706055,32.79999923706055,32.29999923706055,32.400001525878906,41494,0,0
2014-03-06,32.599998474121094,33.099998474121094,32.25,32.400001525878906,115316,0,0
