Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-01-01,150.03262307319753,155.23326733164362,150.03262307319753,151.59469604492188,201355,0.0,0.0
2014-01-02,152.55806351979322,153.21281627820707,149.65842581069512,149.98580932617188,90195,0.0,0.0
2014-01-03,149.86421129102527,151.24854777044024,146.2069299871769,149.60231018066406,163630,0.0,0.0
2014-01-06,149.47138206809478,153.77405400758883,149.47138206809478,150.76217651367188,138845,0.0,0.0
2014-01-07,150.05127968868211,151.83783059867372,149.84549820834067,150.40672302246094,50815,0.0,0.0
2014-01-08,150.6873671540028,151.79109144225782,149.50879765073188,150.0700225830078,109595,0.0,0.0
2014-01-09,148.9569464902036,150.9305681417605,147.2919971469047,148.0309295654297,252150,0.0,0.0
2014-01-10,148.72306710163562,149.28429193179,147.03940688371281,147.6006317138672,52710,0.0,0.0
2014-01-13,150.65930367195577,151.3046937740772,147.4322817986357,147.9280242919922,590850,0.0,0.0
2014-01-14,148.5173152224906,149.6210538024815,146.86171448877582,147.57260131835938,54270,0.0,0.0
2014-01-15,146.85233628930717,149.00367910219362,145.7299009046613,146.37530517578125,274820,0.0,0.0
2014-01-16,146.29114407542824,147.09555889706286,142.77417528010707,144.84133911132812,159995,0.0,0.0
2014-01-17,144.9816382134851,145.91700362131402,144.04627280565614,144.84133911132812,119405,0.0,0.0
2014-01-20,145.58962312456492,145.89829542843677,143.4757023959033,144.0649871826172,284745,0.0,0.0
2014-01-21,144.9909849106315,147.22650763639777,144.6916754056035,146.87107849121094,282285,0.0,0.0
2014-01-22,149.47137122034846,153.36249412261625,147.05812713978452,149.38719177246094,409735,0.0,0.0
2014-01-23,149.66780552092547,151.332754713308,149.30301360287632,149.88294982910156,67665,0.0,0.0
2014-01-24,149.65844954607286,150.52833243323929,146.9552443720486,148.6201934814453,71570,0.0,0.0
2014-01-27,147.41356478474202,147.41356478474202,143.52244203347556,144.7664794921875,119245,0.0,0.0
2014-01-28,146.85234727910478,149.08786970181498,145.91698200981114,147.0207061767578,87175,0.0,0.0
2014-01-29,145.1686811552187,152.35229355886455,141.43658301387927,144.9254913330078,1423750,0.0,0.0
2014-01-30,143.93400927197175,144.7945435894746,134.5897052841004,136.75039672851562,236130,0.0,0.0
2014-01-31,136.5633346527293,140.90342910092807,136.5633346527293,139.004638671875,177315,0.0,0.0
2014-02-03,139.00462078675037,140.37960875122565,133.88817208031026,135.56246948242188,55565,0.0,0.0
2014-02-04,135.56248364481797,137.40515439454518,130.2122073555945,135.534423828125,163900,0.0,0.0
2014-02-05,134.1313658405519,140.2860706550431,134.1313658405519,139.16363525390625,221545,0.0,0.0
2014-02-06,141.9697545401085,141.9697545401085,136.68494591520283,137.53611755371094,78300,0.0,0.0
2014-02-07,140.86601999278233,141.05309019841175,137.87283961254403,139.47232055664062,88585,0.0,0.0
2014-02-10,140.49185713759806,145.16868336902635,140.49185713759806,143.88723754882812,258705,0.0,0.0
2014-02-11,144.91613039744925,147.41356815868514,141.1559723929194,143.02670288085938,248995,0.0,0.0
