Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-01-01,1725.1376684732454,1729.0384885263222,1702.7079531680533,1725.3814697265625,51796,0.0,0
2014-01-02,1716.8484192525427,1733.8170102268336,1683.2038464242482,1688.1773681640625,81220,0.0,0
2014-01-03,1677.3527166369995,1709.973278537883,1662.82213731788,1684.3741455078125,78848,0.0,0
2014-01-06,1683.6915461054525,1689.8353856374338,1664.57755062447,1681.546142578125,65748,0.0,0
2014-01-07,1686.129506913057,1691.639439174092,1640.294870230053,1648.29150390625,98004,0.0,0
2014-01-08,1652.9725644842526,1669.551050381735,1639.7584884014723,1658.677490234375,84069,0.0,0
2014-01-09,1657.8486679512648,1657.8486679512648,1634.053639731952,1646.6826171875,332263,0.0,0
2014-01-10,1642.927827675751,1649.900567284518,1602.8957335645418,1630.3477783203125,251293,0.0,0
2014-01-13,1628.8361603395024,1649.9493725160378,1610.9411722983577,1628.153564453125,152716,0.0,0
2014-01-14,1619.328002707472,1628.5924507807758,1593.4850686082561,1607.137939453125,87817,0.0,0
2014-01-15,1611.2825321920213,1677.352673850977,1600.604084589299,1667.6981201171875,132016,0.0,0
2014-01-16,1669.794925414981,1711.4849432637125,1655.3131535499292,1703.8782958984375,214732,0.0,0
2014-01-17,1704.6584840091975,1712.4601246682785,1664.1874730902148,1676.621337890625,285994,0.0,0
2014-01-20,1676.865023657049,1682.228651240715,1643.2204506322348,1676.32861328125,242621,0.0,0
2014-01-21,1677.3523909766143,1677.3523909766143,1654.1424672514888,1657.6044921875,223992,0.0,0
2014-01-22,1661.7493861189187,1661.7493861189187,1626.6420047220402,1652.679931640625,664324,0.0,0
2014-01-23,1653.0212801737307,1687.0071505596327,1634.4435773365726,1663.74853515625,70498,0.0,0
2014-01-24,1668.5755470703414,1689.0548495183116,1649.5590519400832,1657.6044921875,140784,0.0,0
2014-01-27,1632.493200524743,1666.1377736538373,1620.839548174272,1657.8973388671875,157548,0.0,0
2014-01-28,1651.0221711603203,1667.1130546949603,1628.641262588665,1652.777587890625,63905,0.0,0
2014-01-29,1658.9211452699394,1686.1293876532793,1630.6402012317988,1661.1153564453125,100701,0.0,0
2014-01-30,1639.3195894342848,1667.5030374753924,1621.278297105591,1644.3419189453125,227549,0.0,0
2014-01-31,1672.379135691688,1677.3526575536243,1636.3940461482453,1668.283203125,95706,0.0,0
2014-02-03,1682.228630924478,1693.8822830980882,1634.2485923729334,1648.145263671875,84364,0.0,0
2014-02-04,1636.3941439790956,1674.4271425578709,1623.7164777861706,1632.5908203125,91012,0.0,0
2014-02-05,1633.6634399618313,1645.2684037790207,1623.7163961434312,1638.003173828125,577216,0.0,0
2014-02-06,1657.6536222937464,1660.7742308940806,1609.380971425128,1654.67919921875,150039,0.0,0
2014-02-07,1650.0467109815904,1695.8813418421903,1650.0467109815904,1686.1781005859375,78752,0.0,0
2014-02-10,1694.9064906078008,1706.852753271751,1677.499103106192,1682.08251953125,51216,0.0,0
2014-02-11,1688.3724709108915,1688.3724709108915,1650.04686663925,1657.214599609375,50543,0.0,0
2014-02-12,1663.2121111115405,1671.5013535298624,1653.9476637028276,1663.4071044921875,77023,0.0,0
2014-02-13,1667.2104484789475,1672.0864734914874,1634.4435842033947,1646.5848388671875,89929,0.0,0
