Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Outstanding Shares
2014-06-20,135.20854119973657,135.20854119973657,127.7456564868286,128.89764404296875,696,0.0,0.0,115480182.85714287
2014-06-23,127.7456638986383,130.22494506835938,127.7456638986383,130.22494506835938,87,0.0,0.0,115480182.85714287
2014-06-24,134.2318320456369,134.2318320456369,124.23957061767577,124.23957061767578,53,0.0,0.0,115480182.85714287
2014-06-25,126.21801007569472,134.23185382228752,125.21627237408518,127.84581756591795,757,0.0,0.0,115480182.85714287
2014-06-26,133.7309762122022,133.7309762122022,125.2162709452508,133.68089294433594,1957,0.0,0.0,115480182.85714287
2014-06-27,133.68088439797953,137.73788923405098,132.72924450307704,132.97967529296875,993,0.0,0.0,115480182.85714287
2014-06-30,130.47536519275815,137.71286054735253,127.77069504779256,135.2586212158203,3490,0.0,0.0,115480182.85714287
2014-07-01,138.23875927726974,140.2422199759713,135.73442255396589,140.21717834472656,4457,0.0,0.0,115480182.85714287
2014-07-02,140.21719734861645,141.5945740531704,131.22665738391544,138.9399871826172,1289,0.0,0.0,115480182.85714287
2014-07-03,138.7396457136064,142.04535862921813,135.73444689338783,136.2102813720703,25167,0.0,0.0,115480182.85714287
2014-07-04,140.2422621516334,142.74658516150396,136.3855893818648,140.4676513671875,25171,0.0,0.0,115480182.85714287
2014-07-07,140.2422160598842,144.2491373453991,139.74134004926825,140.2672576904297,1786,0.0,0.0,115480182.85714287
2014-07-08,140.24225309089252,140.24225309089252,136.51080322265625,136.51080322265625,2928,0.0,0.0,115480182.85714287
2014-07-09,135.28366088867188,137.23703856501024,135.20853598570267,135.28366088867188,4749,0.0,0.0,115480182.85714287
2014-07-10,133.93131030512964,140.2422209532889,133.93131030512964,136.11007690429688,6216,0.0,0.0,115480182.85714287
2014-07-11,141.54445243051617,141.54445243051617,135.58416826150955,135.98486328125,1243,0.0,0.0,115480182.85714287
2014-07-14,135.9848985602412,139.9918063974644,135.23359158667174,135.70941162109375,3081,0.0,0.0,115480182.85714287
2014-07-15,136.7361879818057,140.74311019518572,135.73445019517465,140.24224853515625,41774,0.0,0.0,115480182.85714287
2014-07-16,140.24226102164374,150.2595529804125,137.73792356537814,141.49441528320312,31520,0.0,0.0,115480182.85714287
2014-07-17,145.2508857439861,145.2508857439861,137.78800114422853,141.3691864013672,6140,0.0,0.0,115480182.85714287
2014-07-18,140.76816025505124,142.22066204936837,138.78974066631753,140.94346618652344,5996,0.0,0.0,115480182.85714287
