Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-01-01,197.41511764191722,201.15758432707207,197.41511764191722,200.40908813476562,50680,0.0,0
2014-01-02,202.04635948996824,202.0931431654201,195.076020138843,196.61978149414062,60783,0.0,0
2014-01-03,194.7018031149207,198.3507018247313,193.25159465668185,197.32151794433594,43090,0.0,0
2014-01-06,197.4618602889762,211.91713200063182,197.32150925162793,203.3562469482422,417452,0.0,0
2014-01-07,204.80644783655785,205.74206434431073,198.53782008988847,199.23953247070312,106784,0.0,0
2014-01-08,199.7541339485684,218.74715281862547,199.7541339485684,214.77078247070312,739674,0.0,0
2014-01-09,218.18578225489037,225.85783530829167,216.1274286468621,217.48406982421875,556463,0.0,0
2014-01-10,217.7647480702444,219.77631790577817,204.432212474107,206.91159057617188,201754,0.0,0
2014-01-13,208.54892872731753,216.5016696098742,208.54892872731753,214.16262817382812,127953,0.0,0
2014-01-14,214.72398692602508,214.72398692602508,205.36782191835513,207.75364685058594,120290,0.0,0
2014-01-15,206.91157537514925,214.2561703306582,206.91157537514925,208.59568786621094,159239,0.0,0
2014-01-16,209.5781276219222,214.25621082776868,207.7068943395836,212.5253143310547,454397,0.0,0
2014-01-17,214.20941135692007,214.20941135692007,204.94681300238753,205.97598266601562,130522,0.0,0
2014-01-20,206.7712470997563,213.41412997957443,206.7712470997563,212.71241760253906,109635,0.0,0
2014-01-21,215.05147268797506,222.4428378241581,213.4141437029392,221.1329803466797,334387,0.0,0
2014-01-22,222.5831500689974,229.8809613104869,207.80042142571324,213.69479370117188,1161922,0.0,0
2014-01-23,214.44331300728697,217.57763419837647,209.5781097435162,212.89955139160156,480135,0.0,0
2014-01-24,212.10423864909924,214.63040011699087,207.3793728930875,208.08108520507812,149911,0.0,0
2014-01-27,206.49057150859574,206.49057150859574,197.64899789020265,203.07557678222656,223000,0.0,0
2014-01-28,204.05797183287098,212.94632890835035,204.01118815088287,211.870361328125,227824,0.0,0
2014-01-29,213.32057805474287,216.1274277659895,207.80044599984157,211.0283203125,108308,0.0,0
