Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-01-01,72.8176940825253,77.6242892406001,72.8176940825253,75.82743072509766,399721,0.0,0
2014-01-02,75.46806347730856,77.2649221315302,71.91927037700957,73.26691436767578,213232,0.0,0
2014-01-03,72.77276676457103,74.5696252032024,72.41339370595055,73.67119598388672,50665,0.0,0
2014-01-06,73.71612430439951,76.7258609863358,72.86261238569013,74.12041473388672,184417,0.0,0
2014-01-07,74.65946336337548,76.7258532157392,73.76103418486441,73.98564147949219,82185,0.0,0
2014-01-08,73.67119598388672,75.37821287148073,73.1321398231915,73.67119598388672,52957,0.0,0
2014-01-09,72.95244899910941,77.62428499667702,72.77276589917142,75.37821197509766,418787,0.0,0
2014-01-10,76.7707721471335,77.04030364804032,72.54815766273185,73.17705535888672,227957,0.0,0
2014-01-13,72.95244908608385,74.92899746011268,72.59308288577942,72.90753173828125,68523,0.0,0
2014-01-14,72.41339537516652,73.67119768209655,72.32355382205819,72.72784423828125,46370,0.0,0
2014-01-15,72.32355732364054,73.31182816462209,72.14387420872443,72.27863311767578,40878,0.0,0
2014-01-16,72.59308443534857,73.62627256498455,71.96417986244947,72.09894561767578,68091,0.0,0
2014-01-17,72.27862833314742,72.68292559665316,70.3470109850137,70.93098449707031,50135,0.0,0
2014-01-20,70.25716141965914,71.69465363799694,70.07747831960236,70.57161712646484,46830,0.0,0
2014-01-21,70.07748821282843,71.6048153423449,70.07748821282843,70.52670288085938,37758,0.0,0
2014-01-22,70.0774848483705,71.51497034616072,69.80795331870354,70.84114837646484,40026,0.0,0
2014-01-23,70.07748207018689,71.24544284647851,69.49350168204109,69.85287475585938,53128,0.0,0
2014-01-24,70.03256111257963,70.03256111257963,67.9212536309048,68.23570251464844,45389,0.0,0
2014-01-27,67.38220251974448,67.6517340716123,63.42911193435839,65.0462875366211,62726,0.0,0
2014-01-28,64.68691435202538,68.19079025032119,64.37246544481968,67.1126708984375,57553,0.0,0
2014-01-29,66.48376563219058,68.01109264141184,64.37245822963014,64.77674865722656,36012,0.0,0
2014-01-30,63.788482689424725,64.28262156472309,62.57560445988637,63.06973648071289,40051,0.0,0
2014-01-31,62.53068022846743,64.14785577023966,62.53068022846743,63.788482666015625,43030,0.0,0
2014-02-03,62.89004895381371,64.32753441614946,61.991619683044945,62.171302795410156,37392,0.0,0
2014-02-04,61.901780033060504,63.92324595453908,61.587331149502596,63.24942398071289,26657,0.0,0
2014-02-05,62.890053332691465,65.00136089510889,62.440838666029386,63.788482666015625,63840,0.0,0
2014-02-06,63.78848252043021,65.40565805851153,63.78848252043021,63.923248291015625,16865,0.0,0
2014-02-07,63.65371526894212,65.0013592344997,63.65371526894212,64.5970687866211,23343,0.0,0
2014-02-10,64.68691276823358,66.48377145624006,64.68691276823358,65.85487365722656,85576,0.0,0
2014-02-11,65.22595082384935,66.48375292577146,65.22595082384935,65.89977264404297,32880,0.0,0
